hmm	tlen	query	qlen	full_E	full_score	c_E	i_E	dom_score	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc	dom_index	dom_of	qcov	hcov	hmm_file
sp|Q8Z4S7|YFEW_SALTI	432	Beta-lactamase.aln	429	1.9e-36	131.2	5.9e-40	2.5e-36	130.8	19	383	25	399	7	417	0.81	1	1	0.8741258741258742	0.8449074074074074	Beta-lactamase
sp|A9N307|YFEW_SALPB	432	Beta-lactamase.aln	429	2.4e-36	130.9	7.4e-40	3.2e-36	130.5	19	383	25	399	7	417	0.81	1	1	0.8741258741258742	0.8449074074074074	Beta-lactamase
sp|B4T0K5|YFEW_SALNS	432	Beta-lactamase.aln	429	2.4e-36	130.9	7.4e-40	3.2e-36	130.5	19	383	25	399	7	417	0.81	1	1	0.8741258741258742	0.8449074074074074	Beta-lactamase
sp|B5FQG8|YFEW_SALDC	432	Beta-lactamase.aln	429	2.4e-36	130.9	7.4e-40	3.2e-36	130.5	19	383	25	399	7	417	0.81	1	1	0.8741258741258742	0.8449074074074074	Beta-lactamase
sp|C0PZ64|YFEW_SALPC	432	Beta-lactamase.aln	429	2.4e-36	130.9	7.4e-40	3.2e-36	130.5	19	383	25	399	7	417	0.81	1	1	0.8741258741258742	0.8449074074074074	Beta-lactamase
sp|Q57LN2|YFEW_SALCH	432	Beta-lactamase.aln	429	2.4e-36	130.9	7.4e-40	3.2e-36	130.5	19	383	25	399	7	417	0.81	1	1	0.8741258741258742	0.8449074074074074	Beta-lactamase
sp|B5F0K5|YFEW_SALA4	432	Beta-lactamase.aln	429	2.4e-36	130.9	7.5e-40	3.2e-36	130.4	19	383	25	399	7	417	0.81	1	1	0.8741258741258742	0.8449074074074074	Beta-lactamase
sp|B5R4I5|YFEW_SALEP	432	Beta-lactamase.aln	429	4.8e-36	129.9	1.5e-39	6.5e-36	129.4	20	383	26	399	9	417	0.81	1	1	0.8717948717948718	0.8425925925925926	Beta-lactamase
sp|B4TD53|YFEW_SALHS	432	Beta-lactamase.aln	429	6.9e-36	129.4	2.1e-39	9.3e-36	128.9	19	383	25	399	7	417	0.81	1	1	0.8741258741258742	0.8449074074074074	Beta-lactamase
sp|B5BB26|YFEW_SALPK	432	Beta-lactamase.aln	429	1.3e-35	128.4	4.2e-39	1.8e-35	128.0	19	383	25	399	7	417	0.81	1	1	0.8741258741258742	0.8449074074074074	Beta-lactamase
sp|Q5PCQ2|YFEW_SALPA	432	Beta-lactamase.aln	429	1.3e-35	128.4	4.2e-39	1.8e-35	128.0	19	383	25	399	7	417	0.81	1	1	0.8741258741258742	0.8449074074074074	Beta-lactamase
sp|O05213|AMIE_BACSU	441	Beta-lactamase.aln	429	2.2e-35	127.7	5.9e-39	2.6e-35	127.5	10	379	24	404	1	414	0.8	1	1	0.8881118881118881	0.8390022675736961	Beta-lactamase
sp|B5RCU8|YFEW_SALG2	432	Beta-lactamase.aln	429	9.6e-34	122.3	3e-37	1.3e-33	121.9	20	383	26	399	9	417	0.81	1	1	0.8717948717948718	0.8425925925925926	Beta-lactamase
sp|P15555|DAC_STRSR	406	Beta-lactamase.aln	429	4e-31	113.7	1.2e-34	5.4e-31	113.3	17	378	22	355	14	400	0.81	1	1	0.7785547785547785	0.8916256157635468	Beta-lactamase
sp|Q6G6M9|FLP_STAAS	498	Beta-lactamase.aln	429	5.4e-30	109.9	3.6e-33	1.6e-29	108.4	18	265	24	257	14	380	0.87	1	1	0.5454545454545454	0.4979919678714859	Beta-lactamase
sp|Q8NUZ4|FLP_STAAW	498	Beta-lactamase.aln	429	5.5e-30	109.9	4.9e-33	2.1e-29	108.0	18	264	24	255	12	284	0.88	1	2	0.5407925407925408	0.4959839357429719	Beta-lactamase
sp|Q8NUZ4|FLP_STAAW	498	Beta-lactamase.aln	429	5.5e-30	109.9	5.0	21000.0	-0.8	361	388	335	362	294	384	0.77	2	2	0.06526806526806526	0.05622489959839357	Beta-lactamase
sp|P83111|LACTB_HUMAN	547	Beta-lactamase.aln	429	7.5e-30	109.5	1e-32	4.4e-29	106.9	48	297	122	417	104	422	0.89	1	1	0.6899766899766899	0.4570383912248629	Beta-lactamase
sp|Q9EP89|LACTB_MOUSE	551	Beta-lactamase.aln	429	1.6e-29	108.4	9.7e-32	4.2e-28	103.7	47	297	119	421	102	428	0.85	1	1	0.7062937062937062	0.455535390199637	Beta-lactamase
sp|Q6GDZ1|FLP_STAAR	499	Beta-lactamase.aln	429	1.9e-29	108.1	1.3e-32	5.6e-29	106.6	20	265	26	257	16	383	0.87	1	1	0.5407925407925408	0.49298597194388777	Beta-lactamase
sp|P83095|LACTB_BOVIN	556	Beta-lactamase.aln	429	2.8e-29	107.6	8e-32	3.5e-28	104.0	48	297	124	424	108	430	0.87	1	1	0.7016317016317016	0.44964028776978415	Beta-lactamase
sp|Q2FVH6|FLP_STAA8	498	Beta-lactamase.aln	429	3.2e-29	107.4	2.1e-32	9.2e-29	105.9	20	265	26	257	13	378	0.88	1	1	0.5407925407925408	0.4939759036144578	Beta-lactamase
sp|Q9KJ74|FLP_STAAU	498	Beta-lactamase.aln	429	3.2e-29	107.4	2.1e-32	9.2e-29	105.9	20	265	26	257	13	378	0.88	1	1	0.5407925407925408	0.4939759036144578	Beta-lactamase
sp|Q7A3Q5|FLP_STAAN	498	Beta-lactamase.aln	429	3.4e-29	107.3	2.3e-32	9.8e-29	105.8	20	265	26	257	14	378	0.87	1	1	0.5407925407925408	0.4939759036144578	Beta-lactamase
sp|Q99RJ0|FLP_STAAM	498	Beta-lactamase.aln	429	3.4e-29	107.3	2.3e-32	9.8e-29	105.8	20	265	26	257	14	378	0.87	1	1	0.5407925407925408	0.4939759036144578	Beta-lactamase
sp|Q5HDB2|FLP_STAAC	498	Beta-lactamase.aln	429	3.5e-29	107.3	2.4e-32	1e-28	105.7	20	265	26	257	15	383	0.87	1	1	0.5407925407925408	0.4939759036144578	Beta-lactamase
sp|P71778|LIPL_MYCTU	429	Beta-lactamase.aln	429	9.4e-29	105.9	8e-32	3.4e-28	104.0	28	380	26	380	19	411	0.82	1	1	0.8275058275058275	0.8228438228438228	Beta-lactamase
sp|Q09621|LACT2_CAEEL	473	Beta-lactamase.aln	429	2.2e-28	104.6	9.7e-32	4.2e-28	103.7	29	400	67	455	62	470	0.87	1	1	0.9067599067599068	0.7864693446088795	Beta-lactamase
sp|O31773|PBPX_BACSU	391	Beta-lactamase.aln	429	8.8e-26	96.1	3.8e-29	1.6e-25	95.2	25	346	68	342	52	390	0.81	1	1	0.6410256410256411	0.8235294117647058	Beta-lactamase
sp|P94958|AMPC_MORMO	379	Beta-lactamase.aln	429	1.6e-24	92.0	1e-27	4.5e-24	90.5	29	391	23	371	13	379	0.73	1	1	0.8135198135198135	0.9577836411609498	Beta-lactamase
sp|P0AD70|AMPH_ECOLI	385	Beta-lactamase.aln	429	1.7e-24	91.8	5.6e-28	2.4e-24	91.3	49	392	47	369	14	374	0.77	1	1	0.752913752913753	0.8935064935064935	Beta-lactamase
sp|P0AD71|AMPH_ECO57	385	Beta-lactamase.aln	429	1.7e-24	91.8	5.6e-28	2.4e-24	91.3	49	392	47	369	14	374	0.77	1	1	0.752913752913753	0.8935064935064935	Beta-lactamase
sp|P05193|AMPC_CITFR	381	Beta-lactamase.aln	429	2.2e-24	91.4	3.9e-27	1.7e-23	88.5	40	384	35	368	11	379	0.79	1	1	0.7785547785547785	0.905511811023622	Beta-lactamase
sp|O53044|BLC04_KLEPN	381	Beta-lactamase.aln	429	3.9e-23	87.4	5.8e-26	2.5e-22	84.7	40	383	35	366	13	380	0.78	1	1	0.7738927738927739	0.9028871391076115	Beta-lactamase
sp|Q48434|BLCY2_KLEPN	381	Beta-lactamase.aln	429	7.5e-23	86.4	1.1e-25	4.9e-22	83.7	40	383	35	366	12	380	0.78	1	1	0.7738927738927739	0.9028871391076115	Beta-lactamase
sp|P00811|AMPC_ECOLI	377	Beta-lactamase.aln	429	5.3e-22	83.6	4.6e-25	2e-21	81.7	40	383	31	362	11	376	0.72	1	1	0.7738927738927739	0.9124668435013262	Beta-lactamase
sp|P05364|AMPC_ENTCL	381	Beta-lactamase.aln	429	6.7e-22	83.3	1.6e-23	6.8e-20	76.7	35	288	29	251	17	286	0.83	1	2	0.5198135198135199	0.6666666666666666	Beta-lactamase
sp|P05364|AMPC_ENTCL	381	Beta-lactamase.aln	429	6.7e-22	83.3	0.13	580.0	4.4	344	389	330	371	300	381	0.73	2	2	0.0979020979020979	0.12073490813648294	Beta-lactamase
sp|P32959|PBPE_BACSU	451	Beta-lactamase.aln	429	1.1e-20	79.3	3.8e-24	1.6e-20	78.7	33	242	5	196	1	212	0.91	1	1	0.44755244755244755	0.4656319290465632	Beta-lactamase
sp|P45460|AMPC_YEREN	388	Beta-lactamase.aln	429	6.2e-20	76.8	3.2e-23	1.4e-19	75.7	41	387	41	375	26	388	0.76	1	1	0.7808857808857809	0.8943298969072165	Beta-lactamase
sp|Q45129|Y4209_ALKPO	336	Beta-lactamase.aln	429	4.6e-19	73.9	2.1e-11	9.1e-08	36.7	50	155	27	120	10	123	0.87	1	2	0.2191142191142191	0.31547619047619047	Beta-lactamase
sp|Q45129|Y4209_ALKPO	336	Beta-lactamase.aln	429	4.6e-19	73.9	6.2e-11	2.7e-07	35.2	187	382	125	313	121	334	0.78	2	2	0.4405594405594406	0.5833333333333334	Beta-lactamase
sp|O69773|AMPC_PROST	384	Beta-lactamase.aln	429	5.4e-19	73.7	6e-22	2.6e-18	71.5	28	295	26	261	5	381	0.83	1	1	0.5501165501165501	0.6979166666666666	Beta-lactamase
sp|Q54VJ1|BLML2_DICDI	548	Beta-lactamase.aln	429	1.6e-18	72.1	4.9e-22	2.1e-18	71.7	32	346	43	337	31	395	0.79	1	1	0.6876456876456877	0.5748175182481752	Beta-lactamase
sp|A0A2V5GVB6|UNGD_ASPV1	567	Beta-lactamase.aln	429	3.5e-18	71.0	1.2e-21	5.4e-18	70.4	50	294	29	266	5	274	0.79	1	1	0.5547785547785548	0.43209876543209874	Beta-lactamase
sp|Q54SB6|BLML3_DICDI	552	Beta-lactamase.aln	429	5.5e-18	70.4	1.8e-21	8e-18	69.9	35	383	43	389	13	408	0.73	1	1	0.8088578088578089	0.6322463768115942	Beta-lactamase
sp|P18539|AMPC_SERMA	376	Beta-lactamase.aln	429	5.7e-18	70.3	2.5e-21	1.1e-17	69.4	31	296	21	254	16	375	0.78	1	1	0.5454545454545454	0.7074468085106383	Beta-lactamase
sp|P85302|AMPC_PSEFL	358	Beta-lactamase.aln	429	7.6e-18	69.9	1.3e-20	5.8e-17	67.0	37	389	8	348	3	358	0.75	1	1	0.7948717948717948	0.9860335195530726	Beta-lactamase
sp|W6YKT9|PGH_COCC2	644	Beta-lactamase.aln	429	1e-17	69.5	3.7e-21	1.6e-17	68.9	34	257	314	529	305	573	0.77	1	1	0.5034965034965035	0.34782608695652173	Beta-lactamase
sp|A0A3G1DJI3|MFM10_PHOSM	595	Beta-lactamase.aln	429	1.9e-17	68.6	7.3e-21	3.1e-17	67.9	51	296	65	316	42	319	0.81	1	1	0.5874125874125874	0.4134453781512605	Beta-lactamase
sp|A0A0A7LRQ7|PGH_EPISO	642	Beta-lactamase.aln	429	2.1e-16	65.2	7.5e-20	3.2e-16	64.6	33	242	314	516	300	552	0.81	1	1	0.4731934731934732	0.32710280373831774	Beta-lactamase
sp|Q6GI27|FMTA_STAAR	397	Beta-lactamase.aln	429	2.6e-16	64.9	1.2e-19	5.2e-16	63.9	54	270	91	279	77	300	0.84	1	1	0.4405594405594406	0.5465994962216625	Beta-lactamase
sp|P24735|AMPC_PSEAE	397	Beta-lactamase.aln	429	2.7e-16	64.8	1.7e-19	7.4e-16	63.4	30	383	30	373	14	390	0.72	1	1	0.8018648018648019	0.8916876574307305	Beta-lactamase
sp|A0A1B4XBI2|SDNR_SORAA	547	Beta-lactamase.aln	429	4.7e-16	64.0	1.7e-19	7.4e-16	63.4	28	400	36	402	30	418	0.78	1	1	0.8554778554778555	0.6819012797074955	Beta-lactamase
sp|O50608|FMTA_STAAU	397	Beta-lactamase.aln	429	6.1e-16	63.6	2.2e-19	9.5e-16	63.0	54	257	91	269	67	299	0.86	1	1	0.4172494172494173	0.5138539042821159	Beta-lactamase
sp|Q6GAF6|FMTA_STAAS	397	Beta-lactamase.aln	429	6.1e-16	63.6	2.2e-19	9.5e-16	63.0	54	257	91	269	67	299	0.86	1	1	0.4172494172494173	0.5138539042821159	Beta-lactamase
sp|Q7A185|FMTA_STAAW	397	Beta-lactamase.aln	429	6.1e-16	63.6	2.2e-19	9.5e-16	63.0	54	257	91	269	67	299	0.86	1	1	0.4172494172494173	0.5138539042821159	Beta-lactamase
sp|Q7A2T0|FMTA_STAAM	397	Beta-lactamase.aln	429	6.1e-16	63.6	2.2e-19	9.5e-16	63.0	54	257	91	269	67	299	0.86	1	1	0.4172494172494173	0.5138539042821159	Beta-lactamase
sp|Q7A6A2|FMTA_STAAN	397	Beta-lactamase.aln	429	6.1e-16	63.6	2.2e-19	9.5e-16	63.0	54	257	91	269	67	299	0.86	1	1	0.4172494172494173	0.5138539042821159	Beta-lactamase
sp|Q2FZK3|FMTA_STAA8	397	Beta-lactamase.aln	429	6.1e-16	63.6	2.2e-19	9.5e-16	63.0	54	257	91	269	67	299	0.86	1	1	0.4172494172494173	0.5138539042821159	Beta-lactamase
sp|Q5HH27|FMTA_STAAC	397	Beta-lactamase.aln	429	6.1e-16	63.6	2.2e-19	9.5e-16	63.0	54	257	91	269	67	299	0.86	1	1	0.4172494172494173	0.5138539042821159	Beta-lactamase
sp|A0A2I1D2N1|UNGD_ASPC2	534	Beta-lactamase.aln	429	6.4e-16	63.6	2e-19	8.7e-16	63.1	42	309	21	273	12	358	0.78	1	1	0.5897435897435898	0.50187265917603	Beta-lactamase
sp|Q48743|AMPC_LYSLA	385	Beta-lactamase.aln	429	9.3e-16	63.0	4e-19	1.7e-15	62.1	35	321	30	279	10	380	0.7	1	1	0.5827505827505828	0.7454545454545455	Beta-lactamase
sp|Q7KWX1|BLML1_DICDI	628	Beta-lactamase.aln	429	9.7e-16	63.0	6.8e-11	2.9e-07	35.0	32	212	51	236	8	246	0.77	1	2	0.43356643356643354	0.28821656050955413	Beta-lactamase
sp|Q7KWX1|BLML1_DICDI	628	Beta-lactamase.aln	429	9.7e-16	63.0	4.3e-08	0.00018	25.8	218	301	296	376	285	379	0.9	2	2	0.1888111888111888	0.1337579617834395	Beta-lactamase
sp|Q54SB5|BLML4_DICDI	569	Beta-lactamase.aln	429	1.7e-15	62.2	5.4e-19	2.3e-15	61.7	40	386	46	387	31	411	0.72	1	1	0.7972027972027972	0.6098418277680141	Beta-lactamase
sp|A0A345BJP5|CLZ13_COCLU	613	Beta-lactamase.aln	429	3.2e-15	61.3	2.6e-18	1.1e-14	59.5	46	295	60	335	36	338	0.78	1	1	0.6433566433566433	0.4078303425774878	Beta-lactamase
sp|A6WYS5|DAP_BRUA4	520	Beta-lactamase.aln	429	4.3e-15	60.9	2.3e-18	9.9e-15	59.7	39	294	11	242	2	244	0.83	1	1	0.5407925407925408	0.49230769230769234	Beta-lactamase
sp|Q9ZBA9|DAP_BRUAN	520	Beta-lactamase.aln	429	6.1e-15	60.4	1.4e-17	6.2e-14	57.0	36	294	8	242	2	244	0.83	1	2	0.5477855477855478	0.4980769230769231	Beta-lactamase
sp|Q9ZBA9|DAP_BRUAN	520	Beta-lactamase.aln	429	6.1e-15	60.4	9.0	39000.0	-1.6	36	64	368	402	360	417	0.75	2	2	0.08158508158508158	0.05576923076923077	Beta-lactamase
sp|C7YS44|PGH_FUSV7	636	Beta-lactamase.aln	429	2.1e-13	55.3	7.9e-17	3.4e-13	54.6	33	257	307	525	279	568	0.82	1	1	0.5104895104895105	0.35377358490566035	Beta-lactamase
sp|Q5FRJ7|DAP_GLUOX	525	Beta-lactamase.aln	429	2.3e-13	55.2	1.2e-16	5.1e-13	54.0	31	294	3	243	1	249	0.86	1	1	0.5617715617715617	0.5028571428571429	Beta-lactamase
sp|C0RM93|DAP_BRUMB	518	Beta-lactamase.aln	429	1.2e-12	52.8	4.1e-15	1.8e-11	49.0	36	294	8	242	1	245	0.82	1	1	0.5477855477855478	0.5	Beta-lactamase
sp|Q8YD27|DAP_BRUME	518	Beta-lactamase.aln	429	1.2e-12	52.8	4.1e-15	1.8e-11	49.0	36	294	8	242	1	245	0.82	1	1	0.5477855477855478	0.5	Beta-lactamase
sp|A9MCM7|DAP_BRUC2	518	Beta-lactamase.aln	429	1.2e-12	52.8	4.1e-15	1.8e-11	49.0	36	294	8	242	1	245	0.82	1	1	0.5477855477855478	0.5	Beta-lactamase
sp|A9WVV8|DAP_BRUSI	518	Beta-lactamase.aln	429	1.2e-12	52.8	4.1e-15	1.8e-11	49.0	36	294	8	242	1	245	0.82	1	1	0.5477855477855478	0.5	Beta-lactamase
sp|B2SD81|DAP_BRUA1	518	Beta-lactamase.aln	429	1.2e-12	52.8	4.1e-15	1.8e-11	49.0	36	294	8	242	1	245	0.82	1	1	0.5477855477855478	0.5	Beta-lactamase
sp|Q2YLB4|DAP_BRUA2	518	Beta-lactamase.aln	429	1.2e-12	52.8	4.1e-15	1.8e-11	49.0	36	294	8	242	1	245	0.82	1	1	0.5477855477855478	0.5	Beta-lactamase
sp|Q579G4|DAP_BRUAB	518	Beta-lactamase.aln	429	1.2e-12	52.8	4.1e-15	1.8e-11	49.0	36	294	8	242	1	245	0.82	1	1	0.5477855477855478	0.5	Beta-lactamase
sp|Q8FV99|DAP_BRUSU	518	Beta-lactamase.aln	429	1.2e-12	52.8	4.1e-15	1.8e-11	49.0	36	294	8	242	1	245	0.82	1	1	0.5477855477855478	0.5	Beta-lactamase
sp|Q3IX78|DAP_CERS4	516	Beta-lactamase.aln	429	1.8e-12	52.2	6.5e-16	2.8e-12	51.6	52	290	23	238	15	242	0.83	1	1	0.5034965034965035	0.4631782945736434	Beta-lactamase
sp|A3PRU3|DAP_CERS1	516	Beta-lactamase.aln	429	2.3e-12	51.9	8e-16	3.5e-12	51.3	52	290	23	238	15	242	0.82	1	1	0.5034965034965035	0.4631782945736434	Beta-lactamase
sp|A5VVL2|DAP_BRUO2	518	Beta-lactamase.aln	429	2.9e-12	51.5	8.8e-15	3.8e-11	47.8	36	294	8	242	1	282	0.83	1	1	0.5477855477855478	0.5	Beta-lactamase
sp|B9KTA6|DAP_CERSK	516	Beta-lactamase.aln	429	4.2e-12	51.0	1.5e-15	6.3e-12	50.4	52	290	23	238	15	242	0.82	1	1	0.5034965034965035	0.4631782945736434	Beta-lactamase
sp|P71420|BLCY1_KLEPN	382	Beta-lactamase.aln	429	5.9e-12	50.5	9.1e-15	3.9e-11	47.8	37	383	36	366	25	380	0.75	1	1	0.7715617715617715	0.9083769633507853	Beta-lactamase
sp|P17421|FIMDH_DICNO	394	Beta-lactamase.aln	429	8.1e-12	50.1	2.7e-15	1.1e-11	49.6	59	288	81	292	40	298	0.73	1	1	0.49417249417249415	0.583756345177665	Beta-lactamase
sp|Q99QC1|BLC10_KLEAE	382	Beta-lactamase.aln	429	1.2e-11	49.6	1.7e-14	7.3e-11	46.9	37	382	36	365	25	380	0.74	1	1	0.7692307692307693	0.9057591623036649	Beta-lactamase
sp|P17420|FIMDD_DICNO	394	Beta-lactamase.aln	429	4e-11	47.8	1.2e-14	5.3e-11	47.4	59	226	81	234	40	296	0.78	1	1	0.358974358974359	0.4263959390862944	Beta-lactamase
sp|A8MY62|BLML_HUMAN	500	Beta-lactamase.aln	429	2.6e-10	45.1	1e-13	4.5e-10	44.3	30	298	18	271	12	293	0.83	1	1	0.5920745920745921	0.538	Beta-lactamase
sp|A0A3B1EFQ0|STR5_STRTC	278	Beta-lactamase.aln	429	2.6e-10	45.1	7.4e-14	3.2e-10	44.8	46	210	83	260	56	269	0.85	1	1	0.4149184149184149	0.5935251798561151	Beta-lactamase
sp|O05465|AMPC_PSYIM	401	Beta-lactamase.aln	429	2.5e-09	41.8	1.8e-12	7.6e-09	40.3	28	131	41	141	24	311	0.84	1	1	0.23543123543123542	0.2593516209476309	Beta-lactamase
sp|P86789|GIGA6_MAGGI	302	Beta-lactamase.aln	429	1.4e-08	39.4	1.6e-11	6.9e-08	37.1	36	295	28	276	22	278	0.84	1	1	0.5804195804195804	0.8609271523178808	Beta-lactamase
sp|D4AXL1|BLML_ARTBC	595	Beta-lactamase.aln	429	2.1e-07	35.5	9e-11	3.9e-07	34.6	72	290	99	315	86	345	0.8	1	1	0.5058275058275058	0.3680672268907563	Beta-lactamase
sp|Q8XIW8|GLSA2_CLOPE	305	Beta-lactamase.aln	429	0.059	17.6	2.8e-05	0.12	16.6	280	316	195	233	158	258	0.89	1	1	0.09090909090909091	0.12131147540983607	Beta-lactamase
sp|O69395|BLT2_ECOLX	289	Beta-lactamase.aln	429	0.82	13.8	0.00023	1.0	13.5	57	116	19	99	1	131	0.76	1	1	0.1888111888111888	0.20761245674740483	Beta-lactamase
sp|A0A649V088|BLC14_ECOLX	291	Beta-lactamase.aln	429	1.5	13.0	0.00045	2.0	12.6	72	116	55	99	2	132	0.78	1	1	0.1048951048951049	0.15463917525773196	Beta-lactamase
sp|P37323|BLA4_KLEPN	265	Beta-lactamase.aln	429	1.8	12.6	0.0014	5.9	11.0	76	116	31	71	16	111	0.79	1	2	0.09557109557109557	0.15471698113207547	Beta-lactamase
sp|P37323|BLA4_KLEPN	265	Beta-lactamase.aln	429	1.8	12.6	9.3	40000.0	-1.7	368	405	230	264	201	265	0.62	2	2	0.08158508158508158	0.14339622641509434	Beta-lactamase
sp|P52682|BLAS1_SERMA	294	Beta-lactamase.aln	429	1.9	12.6	0.00069	3.0	12.0	76	116	59	99	41	108	0.9	1	1	0.09557109557109557	0.13945578231292516	Beta-lactamase
sp|P0A3M1|BLA5_KLEPN	286	Beta-lactamase.aln	429	2.0	12.5	0.001	4.4	11.4	76	116	52	92	37	205	0.81	1	1	0.09557109557109557	0.14335664335664336	Beta-lactamase
sp|P0A3M2|BLA5_PSEAI	286	Beta-lactamase.aln	429	2.0	12.5	0.001	4.4	11.4	76	116	52	92	37	205	0.81	1	1	0.09557109557109557	0.14335664335664336	Beta-lactamase
sp|P0A9Z8|BLA2_KLEPN	286	Beta-lactamase.aln	429	2.0	12.5	0.00097	4.2	11.5	76	116	52	92	34	205	0.81	1	1	0.09557109557109557	0.14335664335664336	Beta-lactamase
sp|P0AA00|BLA2_SALTM	286	Beta-lactamase.aln	429	2.0	12.5	0.00097	4.2	11.5	76	116	52	92	34	205	0.81	1	1	0.09557109557109557	0.14335664335664336	Beta-lactamase
sp|O08337|BLA8_ECOLX	286	Beta-lactamase.aln	429	2.1	12.4	0.001	4.3	11.4	76	116	52	92	38	205	0.8	1	1	0.09557109557109557	0.14335664335664336	Beta-lactamase
sp|P0A9Z7|BLA2_ECOLX	286	Beta-lactamase.aln	429	2.1	12.4	0.0011	4.6	11.3	77	116	53	92	39	205	0.81	1	1	0.09324009324009325	0.13986013986013987	Beta-lactamase
sp|P0A9Z9|BLA2_KLEPO	286	Beta-lactamase.aln	429	2.1	12.4	0.0011	4.6	11.3	77	116	53	92	39	205	0.81	1	1	0.09324009324009325	0.13986013986013987	Beta-lactamase
sp|P0AD63|BLA1_ECOLX	286	Beta-lactamase.aln	429	2.3	12.3	0.0011	4.6	11.3	77	116	53	92	39	205	0.81	1	1	0.09324009324009325	0.13986013986013987	Beta-lactamase
sp|P0AD64|BLA1_KLEPN	286	Beta-lactamase.aln	429	2.3	12.3	0.0011	4.6	11.3	77	116	53	92	39	205	0.81	1	1	0.09324009324009325	0.13986013986013987	Beta-lactamase
