hmm	tlen	query	qlen	full_E	full_score	c_E	i_E	dom_score	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc	dom_index	dom_of	qcov	hcov	hmm_file
sp|O32232|EST_BACSU	246	PET.aln	309	7.1e-17	67.0	2.4e-19	8.6e-17	66.7	81	252	13	236	2	244	0.83	1	1	0.7249190938511327	0.6991869918699187	PET
sp|P70683|PAFA_CAVPO	436	PET.aln	309	9.8e-17	66.5	6e-19	2.2e-16	65.4	80	269	135	402	46	432	0.77	1	1	0.8673139158576052	0.43577981651376146	PET
sp|P83006|PAFA2_RAT	390	PET.aln	309	1.2e-16	66.3	7.8e-19	2.8e-16	65.0	81	270	98	371	77	387	0.78	1	1	0.8867313915857605	0.48717948717948717	PET
sp|Q06174|EST_GEOSE	246	PET.aln	309	2.3e-16	65.3	8.4e-19	3e-16	64.9	85	245	17	227	12	244	0.8	1	1	0.6828478964401294	0.6544715447154471	PET
sp|P76049|YCJY_ECOLI	306	PET.aln	309	2.6e-16	65.1	1.7e-18	6.1e-16	63.9	70	252	19	293	4	305	0.62	1	1	0.889967637540453	0.5980392156862745	PET
sp|P22862|ESTE_PSEFL	272	PET.aln	309	3.9e-16	64.6	1.8e-18	6.6e-16	63.8	81	259	18	272	2	272	0.82	1	1	0.8252427184466019	0.6580882352941176	PET
sp|P70948|YITV_BACSU	255	PET.aln	309	4.2e-16	64.5	1.3e-18	4.8e-16	64.3	81	259	25	253	5	255	0.8	1	1	0.7411003236245954	0.7019607843137254	PET
sp|Q28262|PAFA_CANLF	444	PET.aln	309	8.7e-16	63.4	3.7e-18	1.3e-15	62.8	75	207	130	322	118	438	0.78	1	1	0.6245954692556634	0.29954954954954954	PET
sp|Q60963|PAFA_MOUSE	440	PET.aln	309	5.6e-15	60.8	2.8e-17	9.9e-15	59.9	76	241	136	351	117	431	0.74	1	1	0.6990291262135923	0.37727272727272726	PET
sp|O34493|YTMA_BACSU	257	PET.aln	309	5.8e-15	60.7	1.9e-17	6.7e-15	60.5	57	259	15	256	3	257	0.79	1	1	0.7831715210355987	0.7898832684824902	PET
sp|Q99487|PAFA2_HUMAN	392	PET.aln	309	1.2e-14	59.7	5.3e-17	1.9e-14	59.0	81	269	99	369	74	390	0.74	1	1	0.8770226537216829	0.48214285714285715	PET
sp|P9WET2|PREU6_PREIS	2197	PET.aln	309	1.4e-14	59.4	1.1e-16	3.9e-14	58.0	32	245	1826	2174	1789	2193	0.67	1	1	1.1294498381877023	0.0974055530268548	PET
sp|Q13093|PAFA_HUMAN	441	PET.aln	309	1.9e-14	59.0	7.7e-17	2.8e-14	58.5	75	207	130	321	117	429	0.84	1	1	0.6213592233009708	0.30158730158730157	PET
sp|A0QNZ7|MGLL_MYCS2	280	PET.aln	309	2.4e-14	58.7	7.6e-17	2.7e-14	58.5	61	259	7	278	1	280	0.8	1	1	0.8802588996763754	0.7107142857142857	PET
sp|B0BNE5|ESTD_RAT	282	PET.aln	309	3e-14	58.4	1e-16	3.6e-14	58.1	70	235	31	265	5	281	0.74	1	1	0.7605177993527508	0.5886524822695035	PET
sp|Q9R0P3|ESTD_MOUSE	282	PET.aln	309	3.6e-14	58.1	1.2e-16	4.2e-14	57.9	71	235	32	265	5	281	0.76	1	1	0.7572815533980582	0.5851063829787234	PET
sp|P29715|BPOA2_KITAU	278	PET.aln	309	3.6e-14	58.1	1.3e-16	4.7e-14	57.7	73	257	16	276	4	278	0.78	1	1	0.8446601941747572	0.6654676258992805	PET
sp|Q8ZN39|YFHR_SALTY	292	PET.aln	309	6.2e-14	57.3	1.8e-16	6.6e-14	57.3	32	260	27	288	1	292	0.73	1	1	0.8478964401294499	0.7842465753424658	PET
sp|Q8XA81|YHFR_ECO57	284	PET.aln	309	6.9e-14	57.2	2.3e-16	8.2e-14	56.9	74	256	66	275	9	282	0.79	1	1	0.6796116504854369	0.6443661971830986	PET
sp|Q6F3I7|DAP4_PSEMX	745	PET.aln	309	7.7e-14	57.0	3.4e-16	1.2e-13	56.4	47	194	493	650	422	735	0.67	1	1	0.511326860841424	0.19865771812080538	PET
sp|Q8Z4M8|YHFR_SALTI	292	PET.aln	309	8.4e-14	56.9	2.5e-16	8.9e-14	56.8	32	260	27	288	1	292	0.72	1	1	0.8478964401294499	0.7842465753424658	PET
sp|P79106|PAFA2_BOVIN	392	PET.aln	309	8.8e-14	56.8	4.3e-16	1.5e-13	56.0	81	270	99	373	70	389	0.73	1	1	0.889967637540453	0.4846938775510204	PET
sp|Q08E20|ESTD_BOVIN	282	PET.aln	309	9.4e-14	56.7	3.1e-16	1.1e-13	56.5	70	235	31	265	2	281	0.73	1	1	0.7605177993527508	0.5886524822695035	PET
sp|O31168|PRXC_KITAU	278	PET.aln	309	1.2e-13	56.3	4.7e-16	1.7e-13	55.9	81	257	22	276	5	278	0.78	1	1	0.8252427184466019	0.6366906474820144	PET
sp|Q51758|EST1_PSEFL	218	PET.aln	309	1.3e-13	56.2	4.6e-16	1.7e-13	55.9	82	240	13	199	4	217	0.78	1	1	0.6051779935275081	0.7293577981651376	PET
sp|P10768|ESTD_HUMAN	282	PET.aln	309	1.6e-13	56.0	5.3e-16	1.9e-13	55.7	71	235	32	265	5	281	0.74	1	1	0.7572815533980582	0.5851063829787234	PET
sp|Q94LX1|CLH1_CITUN	329	PET.aln	309	1.7e-13	55.9	6.6e-16	2.4e-13	55.4	41	269	17	298	1	325	0.69	1	1	0.912621359223301	0.6960486322188449	PET
sp|Q8ZAL4|DLHH_YERPE	267	PET.aln	309	1.8e-13	55.8	6.3e-16	2.3e-13	55.5	69	257	31	252	8	259	0.75	1	1	0.7184466019417476	0.7078651685393258	PET
sp|Q90678|PAFA_CHICK	422	PET.aln	309	2e-13	55.7	1.2e-15	4.3e-13	54.6	71	240	111	345	95	365	0.79	1	1	0.7605177993527508	0.4028436018957346	PET
sp|D2D3B6|FUMD_SPHMC	540	PET.aln	309	2.5e-13	55.4	9e-16	3.2e-13	55.0	32	187	62	299	20	379	0.7	1	1	0.7702265372168284	0.28888888888888886	PET
sp|O64252|PRXH_BPMD2	278	PET.aln	309	3.4e-13	54.9	1.4e-15	5.1e-13	54.3	80	214	17	227	3	250	0.77	1	1	0.6828478964401294	0.4856115107913669	PET
sp|P77538|YFHR_ECOLI	284	PET.aln	309	3.7e-13	54.8	1.2e-15	4.2e-13	54.6	74	257	66	276	9	283	0.8	1	1	0.6828478964401294	0.647887323943662	PET
sp|Q55921|PRXC_SYNY3	276	PET.aln	309	4.1e-13	54.6	1.5e-15	5.4e-13	54.2	73	242	16	259	4	275	0.77	1	1	0.7896440129449838	0.6159420289855072	PET
sp|A0A455R5P9|ASCC_ACREG	2115	PET.aln	309	4.4e-13	54.5	7.1	2600.0	2.8	156	269	989	1098	968	1162	0.71	1	2	0.3559870550161812	0.05390070921985816	PET
sp|A0A455R5P9|ASCC_ACREG	2115	PET.aln	309	4.4e-13	54.5	7.3e-14	2.6e-11	48.7	55	243	1779	2080	1706	2107	0.73	2	2	0.9773462783171522	0.08936170212765958	PET
sp|Q9GJT2|ESTD_PIG	282	PET.aln	309	5.8e-13	54.1	1.9e-15	6.7e-13	53.9	71	215	32	245	6	280	0.7	1	1	0.6925566343042071	0.5141843971631206	PET
sp|P96402|LIPC_MYCTU	403	PET.aln	309	6.9e-13	53.9	2.3e-15	8.2e-13	53.7	81	242	154	369	84	399	0.81	1	1	0.6990291262135923	0.40198511166253104	PET
sp|P39298|YJFP_ECOLI	249	PET.aln	309	7.3e-13	53.8	2.7e-15	9.6e-13	53.4	74	233	17	221	6	249	0.81	1	1	0.6634304207119741	0.642570281124498	PET
sp|A0A6J4B4M6|LUC6_FUSSX	419	PET.aln	309	9.9e-13	53.4	3.4e-15	1.2e-12	53.1	68	230	132	375	42	412	0.74	1	1	0.7896440129449838	0.38902147971360385	PET
sp|P00590|CUTI1_FUSVN	230	PET.aln	309	1e-12	53.3	3.5e-15	1.3e-12	53.0	23	227	5	213	1	223	0.69	1	1	0.6763754045307443	0.8913043478260869	PET
sp|P39839|YUXL_BACSU	657	PET.aln	309	1.1e-12	53.3	5.1e-15	1.9e-12	52.5	69	257	411	653	361	657	0.71	1	1	0.7864077669902912	0.2876712328767123	PET
sp|Q9MV14|CLH1_CITSI	329	PET.aln	309	1.4e-12	52.9	4.9e-15	1.8e-12	52.6	37	264	13	292	1	324	0.67	1	1	0.9061488673139159	0.6930091185410334	PET
sp|Q28017|PAFA_BOVIN	444	PET.aln	309	1.4e-12	52.9	5.6e-15	2e-12	52.4	80	205	139	320	119	416	0.82	1	1	0.5889967637540453	0.28378378378378377	PET
sp|Q5VNW5|IMCL2_ORYSJ	338	PET.aln	309	1.9e-12	52.5	9.2e-15	3.3e-12	51.7	69	187	121	267	81	328	0.75	1	1	0.47572815533980584	0.3520710059171598	PET
sp|Q55EQ3|Y9086_DICDI	937	PET.aln	309	1.9e-12	52.4	1.5e-14	5.2e-12	51.0	81	265	26	293	3	372	0.75	1	1	0.8673139158576052	0.19743863393810032	PET
sp|P0A573|Y2734_MYCBO	341	PET.aln	309	3e-12	51.8	1.3e-14	4.6e-12	51.2	81	263	35	295	14	330	0.73	1	1	0.8446601941747572	0.5366568914956011	PET
sp|P9WNH2|Y2715_MYCTO	341	PET.aln	309	3e-12	51.8	1.3e-14	4.6e-12	51.2	81	263	35	295	14	330	0.73	1	1	0.8446601941747572	0.5366568914956011	PET
sp|P9WNH3|Y2715_MYCTU	341	PET.aln	309	3e-12	51.8	1.3e-14	4.6e-12	51.2	81	263	35	295	14	330	0.73	1	1	0.8446601941747572	0.5366568914956011	PET
sp|Q08C93|ABD12_DANRE	382	PET.aln	309	3.3e-12	51.7	1.2e-14	4.5e-12	51.2	81	226	152	336	131	349	0.83	1	1	0.598705501618123	0.38219895287958117	PET
sp|A0A7H0DN16|PG043_MONPV	276	PET.aln	309	4.3e-12	51.3	1.5e-14	5.4e-12	51.0	75	257	24	271	18	276	0.8	1	1	0.8025889967637541	0.6630434782608695	PET
sp|A0A084R1K6|ATR5_STAC4	297	PET.aln	309	5.7e-12	50.9	1.9e-14	7e-12	50.6	75	261	24	295	7	297	0.83	1	1	0.8802588996763754	0.6296296296296297	PET
sp|Q8X8L4|DLHH_ECO57	271	PET.aln	309	6.2e-12	50.8	2.2e-14	7.9e-12	50.4	65	260	29	265	2	269	0.79	1	1	0.7669902912621359	0.7232472324723247	PET
sp|A0A6F8RQ06|GRGF_PENSQ	294	PET.aln	309	6.9e-12	50.6	2.4e-14	8.6e-12	50.3	80	261	29	292	15	294	0.84	1	1	0.8543689320388349	0.6190476190476191	PET
sp|Q9L6M9|DLHH_SALTY	270	PET.aln	309	7.2e-12	50.6	2.5e-14	9.1e-12	50.2	73	258	44	263	5	268	0.78	1	1	0.7119741100323624	0.6888888888888889	PET
sp|O07427|MGLL_MYCTU	279	PET.aln	309	7.8e-12	50.4	2.5e-14	9e-12	50.2	62	259	6	277	1	279	0.73	1	1	0.8802588996763754	0.7096774193548387	PET
sp|Q6L5F5|IMCE_ORYSJ	414	PET.aln	309	8.1e-12	50.4	3.1e-14	1.1e-11	49.9	70	241	130	356	102	372	0.79	1	1	0.7346278317152104	0.41545893719806765	PET
sp|P56262|DLHH_ECOLI	271	PET.aln	309	8.9e-12	50.2	3.1e-14	1.1e-11	49.9	65	260	29	265	2	269	0.79	1	1	0.7669902912621359	0.7232472324723247	PET
sp|B8YG19|XS20E_NEOPA	671	PET.aln	309	9e-12	50.2	2.5e-14	9e-12	50.2	66	211	54	208	33	243	0.79	1	1	0.5016181229773463	0.21758569299552907	PET
sp|Q22943|PAFA_CAEEL	388	PET.aln	309	1.1e-11	50.0	3.9e-14	1.4e-11	49.6	80	207	103	286	64	378	0.77	1	1	0.5954692556634305	0.32989690721649484	PET
sp|Q99174|CUTI_FUSSC	230	PET.aln	309	1.4e-11	49.6	4.5e-14	1.6e-11	49.4	65	227	40	213	1	223	0.69	1	1	0.5631067961165048	0.7086956521739131	PET
sp|A7ZNX7|SFGH2_ECO24	278	PET.aln	309	1.8e-11	49.3	6e-14	2.2e-11	49.0	83	235	43	261	15	273	0.81	1	1	0.7087378640776699	0.5503597122302158	PET
sp|Q93NG6|DHPON_PAENI	367	PET.aln	309	1.8e-11	49.3	2.6e-13	9.5e-11	46.9	72	260	128	349	112	359	0.75	1	1	0.7184466019417476	0.5149863760217984	PET
sp|Q0TFT6|SFGH2_ECOL5	278	PET.aln	309	1.8e-11	49.3	6.1e-14	2.2e-11	49.0	83	235	43	261	15	273	0.81	1	1	0.7087378640776699	0.5503597122302158	PET
sp|Q8FFU3|SFGH2_ECOL6	278	PET.aln	309	1.8e-11	49.3	6.1e-14	2.2e-11	49.0	83	235	43	261	15	273	0.81	1	1	0.7087378640776699	0.5503597122302158	PET
sp|B1LKQ1|SFGH2_ECOSM	278	PET.aln	309	1.8e-11	49.2	6.3e-14	2.3e-11	48.9	83	235	43	261	18	273	0.81	1	1	0.7087378640776699	0.5503597122302158	PET
sp|Q94AS5|ICME_ARATH	427	PET.aln	309	1.8e-11	49.2	7.5e-14	2.7e-11	48.7	69	241	138	369	98	382	0.81	1	1	0.7508090614886731	0.405152224824356	PET
sp|Q8LAS8|SFGH_ARATH	284	PET.aln	309	2.2e-11	49.0	7.3e-14	2.6e-11	48.7	69	230	29	262	5	280	0.73	1	1	0.7572815533980582	0.5704225352112676	PET
sp|Q8Z3B8|DLHH_SALTI	270	PET.aln	309	2.2e-11	48.9	7.9e-14	2.8e-11	48.6	73	258	44	263	5	268	0.78	1	1	0.7119741100323624	0.6888888888888889	PET
sp|Q8VYP9|ICML1_ARATH	476	PET.aln	309	2.3e-11	48.9	9.6e-14	3.5e-11	48.3	70	241	193	421	173	432	0.8	1	1	0.7411003236245954	0.36134453781512604	PET
sp|B2RIT0|DPP5_PORG3	684	PET.aln	309	2.4e-11	48.8	1.1e-13	4e-11	48.1	80	262	448	683	396	684	0.79	1	1	0.7637540453074434	0.2675438596491228	PET
sp|Q96US9|CUTI3_FUSVN	231	PET.aln	309	2.5e-11	48.8	7.8e-14	2.8e-11	48.6	80	224	43	211	1	224	0.73	1	1	0.5469255663430421	0.6277056277056277	PET
sp|Q04457|EST1_CAEEL	562	PET.aln	309	2.5e-11	48.8	9.7e-14	3.5e-11	48.3	65	199	85	251	20	278	0.81	1	1	0.540453074433657	0.2402135231316726	PET
sp|Q5BA58|DPP5_EMENI	722	PET.aln	309	2.6e-11	48.7	1.1e-13	4.1e-11	48.1	69	261	447	696	410	713	0.82	1	1	0.8090614886731392	0.2673130193905817	PET
sp|A1AD14|SFGH2_ECOK1	278	PET.aln	309	2.6e-11	48.7	9e-14	3.2e-11	48.4	83	235	43	261	15	273	0.8	1	1	0.7087378640776699	0.5503597122302158	PET
sp|Q1R9R8|SFGH2_ECOUT	278	PET.aln	309	2.6e-11	48.7	9e-14	3.2e-11	48.4	83	235	43	261	15	273	0.8	1	1	0.7087378640776699	0.5503597122302158	PET
sp|O34973|YTAP_BACSU	299	PET.aln	309	3e-11	48.5	9.1e-14	3.3e-11	48.4	72	222	53	261	15	299	0.67	1	1	0.6763754045307443	0.5050167224080268	PET
sp|Q9ZD73|Y471_RICPR	238	PET.aln	309	3.2e-11	48.4	1.1e-13	3.8e-11	48.2	105	257	52	211	11	230	0.82	1	1	0.517799352750809	0.6428571428571429	PET
sp|Q6AYT7|ABD12_RAT	398	PET.aln	309	3.6e-11	48.3	1.4e-13	5.1e-11	47.8	73	227	158	351	142	359	0.8	1	1	0.627831715210356	0.38944723618090454	PET
sp|Q9YBQ2|APEH_AERPE	582	PET.aln	309	3.7e-11	48.2	1.6e-12	5.8e-10	44.3	81	216	358	532	336	576	0.8	1	1	0.5663430420711975	0.23367697594501718	PET
sp|Q96UT0|CUTI2_FUSVN	231	PET.aln	309	4.4e-11	48.0	1.4e-13	5.2e-11	47.7	80	224	43	211	1	224	0.7	1	1	0.5469255663430421	0.6277056277056277	PET
sp|Q54528|RDMC_STREF	298	PET.aln	309	5.6e-11	47.6	2.1e-13	7.6e-11	47.2	91	246	31	284	14	296	0.73	1	1	0.8220064724919094	0.5234899328859061	PET
sp|P94388|CAH_BACSU	318	PET.aln	309	5.9e-11	47.5	2e-13	7.3e-11	47.2	67	240	63	298	19	317	0.7	1	1	0.7637540453074434	0.5471698113207547	PET
sp|Q5Z9I2|IMCL1_ORYSJ	425	PET.aln	309	6.5e-11	47.4	2.7e-13	9.7e-11	46.8	69	241	135	367	118	379	0.78	1	1	0.7540453074433657	0.40705882352941175	PET
sp|Q99LR1|ABD12_MOUSE	398	PET.aln	309	7.6e-11	47.2	3e-13	1.1e-10	46.7	73	227	158	351	142	359	0.8	1	1	0.627831715210356	0.38944723618090454	PET
sp|P9WHK0|Y0571_MYCTO	443	PET.aln	309	8.2e-11	47.1	3.2e-13	1.1e-10	46.6	50	258	222	433	135	439	0.81	1	1	0.686084142394822	0.4717832957110609	PET
sp|P9WHK1|Y0571_MYCTU	443	PET.aln	309	8.2e-11	47.1	3.2e-13	1.1e-10	46.6	50	258	222	433	135	439	0.81	1	1	0.686084142394822	0.4717832957110609	PET
sp|Q04791|SASB_ANAPL	557	PET.aln	309	8.4e-11	47.0	3.8e-13	1.4e-10	46.4	32	215	25	322	2	345	0.72	1	1	0.9644012944983819	0.3303411131059246	PET
sp|A8A215|SFGH2_ECOHS	278	PET.aln	309	9.1e-11	46.9	3.1e-13	1.1e-10	46.6	83	235	43	261	15	273	0.8	1	1	0.7087378640776699	0.5503597122302158	PET
sp|B1IYB5|SFGH2_ECOLC	278	PET.aln	309	9.1e-11	46.9	3.1e-13	1.1e-10	46.6	83	235	43	261	15	273	0.8	1	1	0.7087378640776699	0.5503597122302158	PET
sp|B1X7P2|SFGH2_ECODH	278	PET.aln	309	9.1e-11	46.9	3.1e-13	1.1e-10	46.6	83	235	43	261	15	273	0.8	1	1	0.7087378640776699	0.5503597122302158	PET
sp|P33018|SFGH2_ECOLI	278	PET.aln	309	9.1e-11	46.9	3.1e-13	1.1e-10	46.6	83	235	43	261	15	273	0.8	1	1	0.7087378640776699	0.5503597122302158	PET
sp|Q31YW2|SFGH2_SHIBS	278	PET.aln	309	9.1e-11	46.9	3.1e-13	1.1e-10	46.6	83	235	43	261	15	273	0.8	1	1	0.7087378640776699	0.5503597122302158	PET
sp|Q8X635|SFGH2_ECO57	278	PET.aln	309	9.2e-11	46.9	3.1e-13	1.1e-10	46.6	83	235	43	261	15	273	0.8	1	1	0.7087378640776699	0.5503597122302158	PET
sp|Q0T2X0|SFGH2_SHIF8	278	PET.aln	309	9.2e-11	46.9	3.1e-13	1.1e-10	46.6	83	235	43	261	15	273	0.8	1	1	0.7087378640776699	0.5503597122302158	PET
sp|Q3Z052|SFGH2_SHISS	278	PET.aln	309	9.2e-11	46.9	3.1e-13	1.1e-10	46.6	83	235	43	261	15	273	0.8	1	1	0.7087378640776699	0.5503597122302158	PET
sp|Q9C942|CSE_ARATH	332	PET.aln	309	9.3e-11	46.9	3.3e-13	1.2e-10	46.5	84	261	65	324	28	331	0.77	1	1	0.8414239482200647	0.536144578313253	PET
sp|D5EXI2|AXE7A_XYLR2	439	PET.aln	309	9.6e-11	46.9	2.8e-13	1e-10	46.8	32	230	123	410	9	439	0.74	1	1	0.9320388349514563	0.4533029612756264	PET
sp|Q5UQ83|YR526_MIMIV	346	PET.aln	309	1.1e-10	46.7	5.8e-13	2.1e-10	45.7	66	210	86	284	49	311	0.74	1	1	0.6440129449838188	0.4190751445086705	PET
sp|B7N3G5|RUTD_ECOLU	279	PET.aln	309	1.1e-10	46.6	4.8e-13	1.7e-10	46.0	82	246	21	252	4	268	0.74	1	1	0.7508090614886731	0.5913978494623656	PET
sp|B7MTF2|RUTD_ECO81	266	PET.aln	309	1.3e-10	46.5	5.5e-13	2e-10	45.8	83	245	13	242	6	259	0.74	1	1	0.7443365695792881	0.6127819548872181	PET
sp|Q47M62|EST1_THEFY	497	PET.aln	309	1.3e-10	46.4	5.3e-13	1.9e-10	45.9	64	184	76	210	20	273	0.74	1	1	0.4368932038834951	0.24346076458752516	PET
sp|B7NLB7|RUTD_ECO7I	266	PET.aln	309	1.3e-10	46.4	6.7e-13	2.4e-10	45.5	83	245	13	242	6	259	0.74	1	1	0.7443365695792881	0.6127819548872181	PET
sp|P86325|EST1_THEFU	497	PET.aln	309	1.4e-10	46.3	5.7e-13	2.1e-10	45.8	64	185	76	211	20	279	0.74	1	1	0.4401294498381877	0.2454728370221328	PET
sp|Q9WYH1|ESTD_THEMA	412	PET.aln	309	1.4e-10	46.3	4.7e-13	1.7e-10	46.0	70	257	144	410	97	412	0.73	1	1	0.8640776699029126	0.4563106796116505	PET
sp|Q8FJ43|RUTD_ECOL6	275	PET.aln	309	1.4e-10	46.3	6.5e-13	2.4e-10	45.6	81	245	20	251	3	267	0.73	1	1	0.7508090614886731	0.6	PET
sp|Q8R431|MGLL_RAT	303	PET.aln	309	1.5e-10	46.2	5.3e-13	1.9e-10	45.9	74	258	35	291	13	297	0.85	1	1	0.8317152103559871	0.6105610561056105	PET
sp|Q0TJ58|RUTD_ECOL5	266	PET.aln	309	1.5e-10	46.2	6.7e-13	2.4e-10	45.6	83	245	13	242	6	259	0.74	1	1	0.7443365695792881	0.6127819548872181	PET
sp|P12337|EST1_RABIT	565	PET.aln	309	1.5e-10	46.2	5.6e-13	2e-10	45.8	23	174	10	233	1	297	0.78	1	1	0.7249190938511327	0.26902654867256637	PET
sp|B1LIZ6|RUTD_ECOSM	270	PET.aln	309	1.6e-10	46.1	6.9e-13	2.5e-10	45.5	83	245	13	242	6	260	0.74	1	1	0.7443365695792881	0.6037037037037037	PET
sp|P28321|MGLL_YEAST	313	PET.aln	309	1.6e-10	46.1	6.1e-13	2.2e-10	45.7	56	264	11	306	2	312	0.75	1	1	0.9579288025889967	0.6677316293929713	PET
sp|Q7Z5M8|AB12B_HUMAN	362	PET.aln	309	1.6e-10	46.1	6.4e-13	2.3e-10	45.6	72	229	128	324	102	340	0.81	1	1	0.6375404530744336	0.43646408839779005	PET
sp|O06734|YISY_BACSU	268	PET.aln	309	2.1e-10	45.7	7.2e-13	2.6e-10	45.4	83	245	21	253	5	268	0.76	1	1	0.7540453074433657	0.6082089552238806	PET
sp|D2NGI6|RUTD_ECOS5	266	PET.aln	309	2.3e-10	45.6	1e-12	3.7e-10	44.9	83	245	13	242	6	259	0.74	1	1	0.7443365695792881	0.6127819548872181	PET
sp|Q32EQ3|SFGH2_SHIDS	278	PET.aln	309	2.3e-10	45.6	8e-13	2.9e-10	45.3	83	235	43	261	12	273	0.78	1	1	0.7087378640776699	0.5503597122302158	PET
sp|Q8N2K0|ABD12_HUMAN	398	PET.aln	309	2.4e-10	45.6	9.6e-13	3.5e-10	45.0	73	225	158	349	142	360	0.78	1	1	0.6213592233009708	0.3844221105527638	PET
sp|B7UNZ2|RUTD_ECO27	266	PET.aln	309	2.5e-10	45.5	1.1e-12	4e-10	44.8	83	245	13	242	6	259	0.74	1	1	0.7443365695792881	0.6127819548872181	PET
sp|Q86WA6|BPHL_HUMAN	291	PET.aln	309	2.7e-10	45.4	8.9e-13	3.2e-10	45.1	56	224	38	259	10	288	0.74	1	1	0.7184466019417476	0.5807560137457045	PET
sp|C3J8X2|DPP5_POREA	691	PET.aln	309	2.8e-10	45.3	1e-12	3.7e-10	44.9	71	261	446	689	369	691	0.78	1	1	0.7896440129449838	0.276410998552822	PET
