hmm	tlen	query	qlen	full_E	full_score	c_E	i_E	dom_score	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc	dom_index	dom_of	qcov	hcov	hmm_file
sp|Q9Z4J7|QEDH_PSEAE	623	PVA.aln	502	6.7e-05	26.7	0.0025	29.0	8.1	402	455	509	563	484	585	0.76	3	3	0.10956175298804781	0.08667736757624397	PVA
sp|Q9AGW3|BOH_THABB	623	PVA.aln	502	0.00027	24.7	0.00019	2.2	11.8	393	461	107	185	89	190	0.8	1	3	0.15737051792828685	0.11075441412520064	PVA
sp|Q9AGW3|BOH_THABB	623	PVA.aln	502	0.00027	24.7	0.28	3200.0	1.4	342	369	208	234	186	243	0.74	2	3	0.053784860557768925	0.0449438202247191	PVA
sp|Q9AGW3|BOH_THABB	623	PVA.aln	502	0.00027	24.7	0.0043	49.0	7.3	423	466	536	579	518	600	0.81	3	3	0.08764940239043825	0.07062600321027288	PVA
sp|O31537|YEZB_BACSU	98	PVA.aln	502	0.0003	24.5	2.6e-08	0.0003	24.5	438	496	18	81	1	86	0.81	1	1	0.12749003984063745	0.6020408163265306	PVA
sp|Q9AF95|BDH_THABB	691	PVA.aln	502	0.00036	24.3	6.2e-07	0.0071	20.0	395	462	103	183	94	202	0.78	1	2	0.16135458167330677	0.09840810419681621	PVA
sp|Q9AF95|BDH_THABB	691	PVA.aln	502	0.00036	24.3	0.2	2300.0	1.8	424	456	503	535	489	553	0.84	2	2	0.06573705179282868	0.04775687409551375	PVA
sp|Q8GR64|QHED_PSEPU	690	PVA.aln	502	0.00043	24.0	0.00038	4.3	10.8	394	471	99	190	86	197	0.71	1	3	0.18326693227091634	0.11304347826086956	PVA
sp|Q8GR64|QHED_PSEPU	690	PVA.aln	502	0.00043	24.0	0.00088	10.0	9.6	251	313	242	316	193	370	0.7	2	3	0.14940239043824702	0.09130434782608696	PVA
sp|Q8GR64|QHED_PSEPU	690	PVA.aln	502	0.00043	24.0	0.16	1900.0	2.1	418	473	486	545	460	575	0.75	3	3	0.11952191235059761	0.08115942028985507	PVA
sp|C5AXV8|EXAF_METEA	587	PVA.aln	502	0.00047	23.9	3.2e-06	0.037	17.6	57	280	52	276	10	327	0.77	1	3	0.448207171314741	0.38160136286201024	PVA
sp|C5AXV8|EXAF_METEA	587	PVA.aln	502	0.00047	23.9	0.88	10000.0	-0.3	259	306	437	483	425	500	0.68	2	3	0.09362549800796813	0.0817717206132879	PVA
sp|C5AXV8|EXAF_METEA	587	PVA.aln	502	0.00047	23.9	0.039	450.0	4.2	419	457	494	532	467	556	0.75	3	3	0.07768924302788845	0.06643952299829642	PVA
sp|O34627|PHOT_BACSU	261	PVA.aln	502	0.0019	21.9	2e-07	0.0023	21.6	373	497	126	255	79	258	0.74	1	1	0.2589641434262948	0.4789272030651341	PVA
sp|Q88JH0|PEDH_PSEPK	595	PVA.aln	502	0.0022	21.7	0.3	3500.0	1.2	57	118	52	123	11	124	0.65	1	3	0.14342629482071714	0.10420168067226891	PVA
sp|Q88JH0|PEDH_PSEPK	595	PVA.aln	502	0.0022	21.7	3e-05	0.35	14.4	394	456	105	176	92	200	0.79	2	3	0.14342629482071714	0.10588235294117647	PVA
sp|Q88JH0|PEDH_PSEPK	595	PVA.aln	502	0.0022	21.7	0.055	630.0	3.7	424	466	502	544	467	559	0.8	3	3	0.08565737051792828	0.07226890756302522	PVA
sp|Q7CJM5|BAMB_YERPE	393	PVA.aln	502	0.0038	20.9	0.016	180.0	5.5	275	314	64	104	43	113	0.71	1	3	0.08167330677290836	0.10178117048346055	PVA
sp|Q7CJM5|BAMB_YERPE	393	PVA.aln	502	0.0038	20.9	1.7e-05	0.19	15.3	356	484	87	225	83	243	0.72	2	3	0.27689243027888444	0.3282442748091603	PVA
sp|Q7CJM5|BAMB_YERPE	393	PVA.aln	502	0.0038	20.9	0.32	3600.0	1.2	420	453	253	286	216	308	0.75	3	3	0.06772908366533864	0.08651399491094147	PVA
sp|F8GAQ8|BAMB_FRAST	521	PVA.aln	502	0.0047	20.6	1.3e-05	0.15	15.6	395	453	79	137	73	157	0.88	1	2	0.11752988047808766	0.11324376199616124	PVA
sp|F8GAQ8|BAMB_FRAST	521	PVA.aln	502	0.0047	20.6	0.095	1100.0	2.9	331	413	233	311	192	345	0.67	2	2	0.15737051792828685	0.15930902111324377	PVA
sp|Q5NIB1|BAMB_FRATT	456	PVA.aln	502	0.0058	20.3	6.3e-05	0.73	13.4	395	452	79	136	66	145	0.88	1	2	0.11553784860557768	0.12719298245614036	PVA
sp|Q5NIB1|BAMB_FRATT	456	PVA.aln	502	0.0058	20.3	0.03	350.0	4.5	327	415	226	313	207	353	0.67	2	2	0.1752988047808765	0.19517543859649122	PVA
sp|I0JWN7|XOXF_METFB	611	PVA.aln	502	0.0097	19.6	0.0039	44.0	7.5	163	308	161	327	44	342	0.6	1	2	0.33266932270916333	0.23895253682487724	PVA
sp|I0JWN7|XOXF_METFB	611	PVA.aln	502	0.0097	19.6	0.0031	36.0	7.8	416	453	502	539	472	567	0.77	2	2	0.07569721115537849	0.062193126022913256	PVA
sp|Q80WC9|ACSF4_MOUSE	1100	PVA.aln	502	0.016	18.8	0.0084	96.0	6.4	275	317	776	818	735	826	0.77	1	3	0.08565737051792828	0.03909090909090909	PVA
sp|Q80WC9|ACSF4_MOUSE	1100	PVA.aln	502	0.016	18.8	0.002	23.0	8.5	395	452	835	894	830	906	0.89	2	3	0.11952191235059761	0.05272727272727273	PVA
sp|Q80WC9|ACSF4_MOUSE	1100	PVA.aln	502	0.016	18.8	1.2	14000.0	-0.8	402	458	965	1022	959	1027	0.8	3	3	0.11553784860557768	0.05181818181818182	PVA
sp|P42410|RSBS_BACSU	121	PVA.aln	502	0.02	18.5	1.9e-06	0.021	18.4	392	488	3	101	1	112	0.86	1	1	0.19721115537848605	0.8016528925619835	PVA
sp|O05542|ADHA_GLUOX	757	PVA.aln	502	0.026	18.1	5.2	59000.0	-2.8	17	94	21	101	11	115	0.58	1	4	0.16135458167330677	0.10303830911492734	PVA
sp|O05542|ADHA_GLUOX	757	PVA.aln	502	0.026	18.1	0.00012	1.3	12.5	395	484	114	210	103	226	0.78	2	4	0.19322709163346613	0.11889035667107001	PVA
sp|O05542|ADHA_GLUOX	757	PVA.aln	502	0.026	18.1	0.16	1800.0	2.2	254	307	272	335	250	375	0.75	3	4	0.12749003984063745	0.071334214002642	PVA
sp|O05542|ADHA_GLUOX	757	PVA.aln	502	0.026	18.1	3.5	40000.0	-2.3	424	451	533	560	528	586	0.82	4	4	0.055776892430278883	0.036988110964332896	PVA
sp|Q5RG49|ACSF4_DANRE	1149	PVA.aln	502	0.035	17.7	1.7	19000.0	-1.2	424	467	815	857	784	865	0.72	1	4	0.08565737051792828	0.038294168842471714	PVA
sp|Q5RG49|ACSF4_DANRE	1149	PVA.aln	502	0.035	17.7	0.0023	26.0	8.2	394	450	867	925	834	934	0.88	2	4	0.11752988047808766	0.04960835509138381	PVA
sp|Q5RG49|ACSF4_DANRE	1149	PVA.aln	502	0.035	17.7	0.18	2100.0	2.0	411	451	976	1008	953	1015	0.76	3	4	0.06573705179282868	0.03568320278503046	PVA
sp|Q5RG49|ACSF4_DANRE	1149	PVA.aln	502	0.035	17.7	0.16	1900.0	2.1	418	458	1036	1077	1018	1090	0.8	4	4	0.08366533864541832	0.03568320278503046	PVA
sp|Q934G0|LUH_PSESP	695	PVA.aln	502	0.044	17.4	0.14	1600.0	2.3	358	450	107	219	88	223	0.57	1	3	0.2250996015936255	0.13381294964028778	PVA
sp|Q934G0|LUH_PSESP	695	PVA.aln	502	0.044	17.4	0.0045	52.0	7.3	219	324	201	332	177	362	0.66	2	3	0.26294820717131473	0.15251798561151078	PVA
sp|Q934G0|LUH_PSESP	695	PVA.aln	502	0.044	17.4	7.5e-05	0.86	13.1	424	467	492	537	482	576	0.82	3	3	0.09163346613545817	0.06330935251798561	PVA
sp|Q32D50|BAMB_SHIDS	392	PVA.aln	502	0.075	16.6	0.0012	14.0	9.1	396	456	82	152	61	159	0.75	1	4	0.14143426294820718	0.1556122448979592	PVA
sp|Q32D50|BAMB_SHIDS	392	PVA.aln	502	0.075	16.6	0.00022	2.6	11.6	358	456	89	192	85	226	0.63	2	4	0.20717131474103587	0.25255102040816324	PVA
sp|Q32D50|BAMB_SHIDS	392	PVA.aln	502	0.075	16.6	0.12	1400.0	2.5	420	453	252	285	215	297	0.75	3	4	0.06772908366533864	0.08673469387755102	PVA
sp|Q32D50|BAMB_SHIDS	392	PVA.aln	502	0.075	16.6	1.4	16000.0	-1.0	285	306	298	319	292	322	0.89	4	4	0.043824701195219126	0.05612244897959184	PVA
sp|P77774|BAMB_ECOLI	392	PVA.aln	502	0.077	16.6	0.0015	17.0	8.9	396	456	82	152	66	157	0.75	1	4	0.14143426294820718	0.1556122448979592	PVA
sp|P77774|BAMB_ECOLI	392	PVA.aln	502	0.077	16.6	0.00027	3.0	11.3	358	454	89	190	85	224	0.64	2	4	0.20318725099601595	0.24744897959183673	PVA
sp|P77774|BAMB_ECOLI	392	PVA.aln	502	0.077	16.6	0.11	1200.0	2.8	420	453	252	285	210	297	0.72	3	4	0.06772908366533864	0.08673469387755102	PVA
sp|P77774|BAMB_ECOLI	392	PVA.aln	502	0.077	16.6	1.4	16000.0	-1.0	285	306	298	319	293	323	0.89	4	4	0.043824701195219126	0.05612244897959184	PVA
sp|P54742|AFSK_STRGR	807	PVA.aln	502	0.19	15.3	0.035	410.0	4.3	391	475	494	566	447	589	0.81	1	2	0.1454183266932271	0.10532837670384139	PVA
sp|P54742|AFSK_STRGR	807	PVA.aln	502	0.19	15.3	0.0014	16.0	8.9	85	137	655	707	634	720	0.85	2	2	0.10557768924302789	0.06567534076827757	PVA
sp|Q44002|ADHA_KOMEU	739	PVA.aln	502	0.19	15.3	0.00037	4.2	10.9	396	484	117	212	102	217	0.68	1	2	0.19123505976095617	0.12043301759133965	PVA
sp|Q44002|ADHA_KOMEU	739	PVA.aln	502	0.19	15.3	0.23	2600.0	1.6	253	286	273	307	216	351	0.61	2	2	0.0697211155378486	0.046008119079837616	PVA
sp|H9L451|BAMB_SALTY	392	PVA.aln	502	0.24	15.0	0.06	690.0	3.6	422	484	68	125	61	130	0.77	1	3	0.11553784860557768	0.16071428571428573	PVA
sp|H9L451|BAMB_SALTY	392	PVA.aln	502	0.24	15.0	0.00041	4.7	10.7	357	469	88	209	85	226	0.62	2	3	0.24302788844621515	0.288265306122449	PVA
sp|H9L451|BAMB_SALTY	392	PVA.aln	502	0.24	15.0	0.3	3500.0	1.2	420	452	252	284	210	297	0.68	3	3	0.06573705179282868	0.08418367346938775	PVA
sp|P28036|ADHA_GLUPO	738	PVA.aln	502	0.29	14.7	0.00036	4.2	10.9	396	484	117	212	104	220	0.69	1	2	0.19123505976095617	0.12059620596205962	PVA
sp|P28036|ADHA_GLUPO	738	PVA.aln	502	0.29	14.7	0.22	2600.0	1.7	254	286	270	306	215	347	0.6	2	2	0.07370517928286853	0.044715447154471545	PVA
sp|C7R5S3|BAMB_KANKD	388	PVA.aln	502	0.29	14.7	0.0043	49.0	7.3	424	462	68	106	56	126	0.86	1	2	0.07768924302788845	0.10051546391752578	PVA
sp|C7R5S3|BAMB_KANKD	388	PVA.aln	502	0.29	14.7	0.032	370.0	4.5	413	451	168	220	112	285	0.64	2	2	0.10557768924302789	0.10051546391752578	PVA
sp|Q727P3|FDNGA_NITV2	1012	PVA.aln	502	0.39	14.3	5.5e-05	0.64	13.6	403	479	178	257	157	276	0.84	1	1	0.1593625498007968	0.07608695652173914	PVA
sp|B8I4B5|RL9_RUMCH	148	PVA.aln	502	1.0	12.9	9.5e-05	1.1	12.8	91	172	27	115	3	135	0.81	1	1	0.17729083665338646	0.5540540540540541	PVA
sp|Q9HXJ7|BAMB_PSEAE	380	PVA.aln	502	1.3	12.5	0.31	3500.0	1.2	276	305	62	91	44	97	0.7	1	4	0.05976095617529881	0.07894736842105263	PVA
sp|Q9HXJ7|BAMB_PSEAE	380	PVA.aln	502	1.3	12.5	0.004	46.0	7.4	394	456	77	139	63	149	0.83	2	4	0.1254980079681275	0.16578947368421051	PVA
sp|Q9HXJ7|BAMB_PSEAE	380	PVA.aln	502	1.3	12.5	2.6	29000.0	-1.8	426	452	194	220	158	239	0.85	3	4	0.053784860557768925	0.07105263157894737	PVA
sp|Q9HXJ7|BAMB_PSEAE	380	PVA.aln	502	1.3	12.5	0.38	4400.0	0.9	78	117	270	308	225	319	0.55	4	4	0.07768924302788845	0.10526315789473684	PVA
sp|Q9RRH3|RQKA_DEIRA	668	PVA.aln	502	1.5	12.3	0.0014	16.0	9.0	395	454	420	479	415	485	0.86	1	2	0.11952191235059761	0.08982035928143713	PVA
sp|Q9RRH3|RQKA_DEIRA	668	PVA.aln	502	1.5	12.3	0.68	7700.0	0.1	395	441	612	658	578	662	0.8	2	2	0.09362549800796813	0.07035928143712575	PVA
sp|Q4L235|ACSF4_HUMAN	1098	PVA.aln	502	2.6	11.6	0.077	890.0	3.2	266	317	766	819	727	828	0.79	1	4	0.10756972111553785	0.04735883424408015	PVA
sp|Q4L235|ACSF4_HUMAN	1098	PVA.aln	502	2.6	11.6	0.023	270.0	4.9	395	452	836	895	830	902	0.86	2	4	0.11952191235059761	0.052823315118397086	PVA
sp|Q4L235|ACSF4_HUMAN	1098	PVA.aln	502	2.6	11.6	0.64	7300.0	0.2	395	453	878	938	875	943	0.78	3	4	0.12151394422310757	0.05373406193078324	PVA
sp|Q4L235|ACSF4_HUMAN	1098	PVA.aln	502	2.6	11.6	7.3	84000.0	-3.3	403	458	967	1023	965	1030	0.74	4	4	0.11354581673306773	0.051001821493624776	PVA
sp|Q03L08|WHIA_STRTD	303	PVA.aln	502	2.8	11.4	0.00035	4.0	10.9	74	136	6	67	3	98	0.8	1	1	0.12350597609561753	0.2079207920792079	PVA
sp|Q5M056|WHIA_STRT1	303	PVA.aln	502	2.8	11.4	0.00035	4.0	10.9	74	136	6	67	3	98	0.8	1	1	0.12350597609561753	0.2079207920792079	PVA
sp|Q5M4R7|WHIA_STRT2	303	PVA.aln	502	2.8	11.4	0.00035	4.0	10.9	74	136	6	67	3	98	0.8	1	1	0.12350597609561753	0.2079207920792079	PVA
sp|Q0AE45|BAMB_NITEC	409	PVA.aln	502	4.1	10.9	0.54	6200.0	0.4	399	447	111	158	76	176	0.63	1	3	0.09561752988047809	0.1198044009779951	PVA
sp|Q0AE45|BAMB_NITEC	409	PVA.aln	502	4.1	10.9	0.0066	76.0	6.7	390	453	181	249	152	260	0.81	2	3	0.13745019920318724	0.15647921760391198	PVA
sp|Q0AE45|BAMB_NITEC	409	PVA.aln	502	4.1	10.9	1.5	17000.0	-1.0	357	385	289	319	282	339	0.71	3	3	0.061752988047808766	0.07090464547677261	PVA
sp|Q19617|NLR1_CAEEL	1180	PVA.aln	502	4.9	10.6	0.00067	7.7	10.0	10	114	409	529	377	535	0.77	1	1	0.2410358565737052	0.08898305084745763	PVA
sp|Q5E769|BAMB_ALIF1	385	PVA.aln	502	5.4	10.5	0.012	140.0	5.9	346	451	72	179	37	232	0.59	1	2	0.2151394422310757	0.2753246753246753	PVA
sp|Q5E769|BAMB_ALIF1	385	PVA.aln	502	5.4	10.5	0.99	11000.0	-0.5	87	119	245	277	230	284	0.72	2	2	0.06573705179282868	0.08571428571428572	PVA
