hmm	tlen	query	qlen	full_E	full_score	c_E	i_E	dom_score	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc	dom_index	dom_of	qcov	hcov	hmm_file
sp|Q12570|LAC1_BOTFU	561	Cu-oxidase_3.aln	501	3.5e-46	162.6	2.8e-07	0.00073	23.0	433	494	444	516	433	522	0.71	2	2	0.14570858283433133	0.11051693404634581	Cu-oxidase_3
sp|A0A067XMP0|PTAE_PESFW	610	Cu-oxidase_3.aln	501	3.9e-46	162.5	3.5e-41	9.1e-38	134.9	51	322	49	310	22	321	0.86	1	2	0.5229540918163673	0.4459016393442623	Cu-oxidase_3
sp|A0A067XMP0|PTAE_PESFW	610	Cu-oxidase_3.aln	501	3.9e-46	162.5	5.5e-08	0.00014	25.4	433	493	488	559	480	565	0.77	2	2	0.1437125748502994	0.1	Cu-oxidase_3
sp|E9R598|FETC_ASPFU	592	Cu-oxidase_3.aln	501	8.2e-46	161.4	7e-31	1.8e-27	100.9	83	211	45	174	37	186	0.86	1	3	0.25948103792415167	0.2179054054054054	Cu-oxidase_3
sp|E9R598|FETC_ASPFU	592	Cu-oxidase_3.aln	501	8.2e-46	161.4	0.00014	0.36	14.1	255	328	196	269	179	285	0.89	2	3	0.14770459081836326	0.125	Cu-oxidase_3
sp|E9R598|FETC_ASPFU	592	Cu-oxidase_3.aln	501	8.2e-46	161.4	2.4e-14	6.4e-11	46.3	410	497	388	490	376	493	0.81	3	3	0.2055888223552894	0.14864864864864866	Cu-oxidase_3
sp|Q09920|FIO1_SCHPO	622	Cu-oxidase_3.aln	501	3.7e-45	159.2	1.6e-26	4.2e-23	86.5	79	204	45	173	21	181	0.86	1	3	0.25748502994011974	0.20257234726688103	Cu-oxidase_3
sp|Q09920|FIO1_SCHPO	622	Cu-oxidase_3.aln	501	3.7e-45	159.2	2.2e-11	5.8e-08	36.6	254	325	201	270	179	289	0.82	2	3	0.13972055888223553	0.1157556270096463	Cu-oxidase_3
sp|Q09920|FIO1_SCHPO	622	Cu-oxidase_3.aln	501	3.7e-45	159.2	1.8e-11	4.7e-08	36.8	401	497	383	495	366	498	0.72	3	3	0.22554890219560877	0.15594855305466238	Cu-oxidase_3
sp|Q0CCX6|GEDJ_ASPTN	605	Cu-oxidase_3.aln	501	4.7e-45	158.9	1.3e-29	3.4e-26	96.7	57	184	57	185	40	207	0.83	1	3	0.25748502994011974	0.2115702479338843	Cu-oxidase_3
sp|Q0CCX6|GEDJ_ASPTN	605	Cu-oxidase_3.aln	501	4.7e-45	158.9	1.1e-09	2.9e-06	30.9	257	325	246	314	222	346	0.92	2	3	0.1377245508982036	0.1140495867768595	Cu-oxidase_3
sp|Q0CCX6|GEDJ_ASPTN	605	Cu-oxidase_3.aln	501	4.7e-45	158.9	9.3e-09	2.4e-05	27.9	428	494	478	555	473	560	0.77	3	3	0.15568862275449102	0.11074380165289256	Cu-oxidase_3
sp|P37064|ASO_CUCPM	552	Cu-oxidase_3.aln	501	3.3e-44	156.1	2.8e-40	7.2e-37	131.9	83	324	25	270	18	279	0.88	1	2	0.49101796407185627	0.4384057971014493	Cu-oxidase_3
sp|P37064|ASO_CUCPM	552	Cu-oxidase_3.aln	501	3.3e-44	156.1	6.9e-07	0.0018	21.7	418	494	423	518	416	523	0.75	2	2	0.19161676646706588	0.13949275362318841	Cu-oxidase_3
sp|P56193|LAC1_THACU	576	Cu-oxidase_3.aln	501	1.6e-43	153.9	5.8e-37	1.5e-33	120.9	75	331	35	287	17	429	0.77	1	2	0.5049900199600799	0.4461805555555556	Cu-oxidase_3
sp|P56193|LAC1_THACU	576	Cu-oxidase_3.aln	501	1.6e-43	153.9	1.3e-08	3.5e-05	27.4	432	497	469	538	438	541	0.81	2	2	0.13972055888223553	0.11458333333333333	Cu-oxidase_3
sp|Q02081|LAC4_THACU	531	Cu-oxidase_3.aln	501	2.2e-43	153.4	2.2e-38	5.7e-35	125.6	75	326	36	283	22	303	0.79	1	2	0.49500998003992014	0.4745762711864407	Cu-oxidase_3
sp|Q02081|LAC4_THACU	531	Cu-oxidase_3.aln	501	2.2e-43	153.4	2.6e-07	0.00069	23.1	433	485	426	482	417	491	0.81	2	2	0.11377245508982035	0.09981167608286252	Cu-oxidase_3
sp|P24792|ASO_CUCMA	579	Cu-oxidase_3.aln	501	3.3e-43	152.8	2.1e-39	5.6e-36	129.0	84	324	56	300	49	315	0.87	1	2	0.48902195608782434	0.4162348877374784	Cu-oxidase_3
sp|P24792|ASO_CUCMA	579	Cu-oxidase_3.aln	501	3.3e-43	152.8	9.1e-07	0.0024	21.3	418	494	453	548	446	553	0.74	2	2	0.19161676646706588	0.13298791018998274	Cu-oxidase_3
sp|Q40588|ASO_TOBAC	578	Cu-oxidase_3.aln	501	5.9e-43	152.0	1.4e-40	3.6e-37	132.9	77	324	46	298	36	317	0.84	1	2	0.5049900199600799	0.4290657439446367	Cu-oxidase_3
sp|Q40588|ASO_TOBAC	578	Cu-oxidase_3.aln	501	5.9e-43	152.0	2.9e-05	0.077	16.4	428	494	466	545	446	550	0.77	2	2	0.1596806387225549	0.11591695501730104	Cu-oxidase_3
sp|Q8LPL3|ASO_ARATH	573	Cu-oxidase_3.aln	501	3.1e-42	149.6	5.7e-41	1.5e-37	134.2	83	321	45	286	38	340	0.85	1	2	0.48303393213572854	0.41710296684118675	Cu-oxidase_3
sp|Q8LPL3|ASO_ARATH	573	Cu-oxidase_3.aln	501	3.1e-42	149.6	0.00023	0.61	13.4	433	493	463	537	450	545	0.76	2	2	0.1497005988023952	0.10645724258289703	Cu-oxidase_3
sp|A0A5B8YWJ2|GME65_PESMI	613	Cu-oxidase_3.aln	501	3.6e-42	149.4	5.4e-28	1.4e-24	91.3	51	196	57	204	48	224	0.88	1	3	0.2954091816367265	0.23817292006525284	Cu-oxidase_3
sp|A0A5B8YWJ2|GME65_PESMI	613	Cu-oxidase_3.aln	501	3.6e-42	149.4	1.9e-10	4.9e-07	33.5	259	322	254	317	248	323	0.92	2	3	0.1277445109780439	0.10440456769983687	Cu-oxidase_3
sp|A0A5B8YWJ2|GME65_PESMI	613	Cu-oxidase_3.aln	501	3.6e-42	149.4	6.1e-07	0.0016	21.9	433	493	491	562	488	568	0.72	3	3	0.1437125748502994	0.09951060358890701	Cu-oxidase_3
sp|K7NCS2|FETC_EPIFE	622	Cu-oxidase_3.aln	501	3.8e-42	149.3	6.7e-30	1.8e-26	97.6	83	197	45	164	36	183	0.88	1	3	0.23952095808383234	0.18488745980707397	Cu-oxidase_3
sp|K7NCS2|FETC_EPIFE	622	Cu-oxidase_3.aln	501	3.8e-42	149.3	8.8e-06	0.023	18.1	237	327	179	268	169	280	0.84	2	3	0.17964071856287425	0.14630225080385853	Cu-oxidase_3
sp|K7NCS2|FETC_EPIFE	622	Cu-oxidase_3.aln	501	3.8e-42	149.3	6.1e-11	1.6e-07	35.1	402	497	379	493	369	499	0.77	3	3	0.22954091816367264	0.15434083601286175	Cu-oxidase_3
sp|M4DUF2|ASO_BRARP	570	Cu-oxidase_3.aln	501	8.9e-42	148.1	4.9e-40	1.3e-36	131.1	80	326	39	290	33	315	0.83	1	2	0.5029940119760479	0.43333333333333335	Cu-oxidase_3
sp|M4DUF2|ASO_BRARP	570	Cu-oxidase_3.aln	501	8.9e-42	148.1	0.0001	0.26	14.6	433	494	462	537	447	542	0.72	2	2	0.15169660678642716	0.10877192982456141	Cu-oxidase_3
sp|Q03966|LAC1_CRYPA	591	Cu-oxidase_3.aln	501	1.9e-41	147.0	3.5e-38	9.2e-35	125.0	78	323	86	314	63	325	0.82	1	3	0.45708582834331335	0.41624365482233505	Cu-oxidase_3
sp|Q03966|LAC1_CRYPA	591	Cu-oxidase_3.aln	501	1.9e-41	147.0	2.0	5300.0	0.4	432	445	461	474	457	488	0.76	2	3	0.027944111776447105	0.023688663282571912	Cu-oxidase_3
sp|Q03966|LAC1_CRYPA	591	Cu-oxidase_3.aln	501	1.9e-41	147.0	4.6e-05	0.12	15.7	443	495	494	546	489	550	0.88	3	3	0.10578842315369262	0.08967851099830795	Cu-oxidase_3
sp|I1RMG9|FET3_GIBZE	622	Cu-oxidase_3.aln	501	3.4e-41	146.2	1.7e-29	4.5e-26	96.3	83	197	47	166	39	179	0.9	1	4	0.23952095808383234	0.18488745980707397	Cu-oxidase_3
sp|I1RMG9|FET3_GIBZE	622	Cu-oxidase_3.aln	501	3.4e-41	146.2	2e-05	0.051	16.9	238	333	182	279	166	287	0.83	2	4	0.19560878243512975	0.15434083601286175	Cu-oxidase_3
sp|I1RMG9|FET3_GIBZE	622	Cu-oxidase_3.aln	501	3.4e-41	146.2	3.4e-10	8.8e-07	32.7	414	497	394	494	370	497	0.73	3	4	0.20159680638722555	0.13504823151125403	Cu-oxidase_3
sp|I1RMG9|FET3_GIBZE	622	Cu-oxidase_3.aln	501	3.4e-41	146.2	8.3e-07	0.0022	21.5	137	179	457	499	451	511	0.66	4	4	0.08582834331337326	0.06913183279742766	Cu-oxidase_3
sp|Q4WQY8|TPCJ_ASPFU	609	Cu-oxidase_3.aln	501	4e-41	146.0	4.3e-35	1.1e-31	114.8	55	325	55	319	44	336	0.83	1	2	0.5289421157684631	0.44499178981937604	Cu-oxidase_3
sp|Q4WQY8|TPCJ_ASPFU	609	Cu-oxidase_3.aln	501	4e-41	146.0	4e-09	1e-05	29.1	428	493	482	558	474	565	0.79	2	2	0.1536926147704591	0.10837438423645321	Cu-oxidase_3
sp|Q6CII3|FET3_KLULA	631	Cu-oxidase_3.aln	501	7.3e-41	145.1	9.5e-28	2.5e-24	90.5	81	200	48	172	40	183	0.87	1	3	0.249500998003992	0.1901743264659271	Cu-oxidase_3
sp|Q6CII3|FET3_KLULA	631	Cu-oxidase_3.aln	501	7.3e-41	145.1	4.7e-11	1.2e-07	35.5	256	449	202	433	173	439	0.73	2	3	0.4630738522954092	0.3074484944532488	Cu-oxidase_3
sp|Q6CII3|FET3_KLULA	631	Cu-oxidase_3.aln	501	7.3e-41	145.1	8.7e-06	0.023	18.1	138	186	467	514	454	573	0.76	3	3	0.09580838323353294	0.07765451664025357	Cu-oxidase_3
sp|Q96UM2|LAC3_BOTFU	454	Cu-oxidase_3.aln	501	1.7e-40	143.9	1.5e-41	4e-38	136.0	90	494	1	449	1	453	0.78	1	1	0.8962075848303394	0.8920704845814978	Cu-oxidase_3
sp|W3X7K0|PFMAD_PESFW	584	Cu-oxidase_3.aln	501	5.9e-40	142.1	1.6e-24	4.2e-21	79.9	77	210	38	172	30	200	0.85	1	3	0.2694610778443114	0.22945205479452055	Cu-oxidase_3
sp|W3X7K0|PFMAD_PESFW	584	Cu-oxidase_3.aln	501	5.9e-40	142.1	3.4e-09	8.9e-06	29.3	265	325	205	265	195	272	0.94	2	3	0.1217564870259481	0.10445205479452055	Cu-oxidase_3
sp|W3X7K0|PFMAD_PESFW	584	Cu-oxidase_3.aln	501	5.9e-40	142.1	1.2e-09	3.1e-06	30.8	410	497	387	487	377	490	0.77	3	3	0.20159680638722555	0.1506849315068493	Cu-oxidase_3
sp|Q12719|LAC4_TRAVE	520	Cu-oxidase_3.aln	501	7.8e-40	141.7	6e-22	1.6e-18	71.4	72	196	36	173	11	183	0.8	1	3	0.2754491017964072	0.2403846153846154	Cu-oxidase_3
sp|Q12719|LAC4_TRAVE	520	Cu-oxidase_3.aln	501	7.8e-40	141.7	1.1e-10	2.8e-07	34.3	258	338	208	288	182	333	0.86	2	3	0.16167664670658682	0.15576923076923077	Cu-oxidase_3
sp|Q12719|LAC4_TRAVE	520	Cu-oxidase_3.aln	501	7.8e-40	141.7	2.4e-10	6.4e-07	33.1	428	495	412	486	397	490	0.77	3	3	0.1497005988023952	0.13076923076923078	Cu-oxidase_3
sp|Q99055|LAC4_TRAVI	520	Cu-oxidase_3.aln	501	2e-39	140.3	1.2e-21	3.2e-18	70.4	76	196	40	173	25	184	0.81	1	3	0.26746506986027946	0.2326923076923077	Cu-oxidase_3
sp|Q99055|LAC4_TRAVI	520	Cu-oxidase_3.aln	501	2e-39	140.3	1.1e-10	2.9e-07	34.3	258	338	208	288	183	333	0.86	2	3	0.16167664670658682	0.15576923076923077	Cu-oxidase_3
sp|Q99055|LAC4_TRAVI	520	Cu-oxidase_3.aln	501	2e-39	140.3	3.4e-10	8.8e-07	32.7	428	495	412	486	395	490	0.76	3	3	0.1497005988023952	0.13076923076923078	Cu-oxidase_3
sp|O59896|LAC1_PYCCI	518	Cu-oxidase_3.aln	501	2.2e-39	140.2	2.3e-22	6.1e-19	72.8	76	196	39	172	17	184	0.8	1	3	0.26746506986027946	0.2335907335907336	Cu-oxidase_3
sp|O59896|LAC1_PYCCI	518	Cu-oxidase_3.aln	501	2.2e-39	140.2	2e-10	5.3e-07	33.4	251	327	200	276	181	330	0.82	2	3	0.1536926147704591	0.14864864864864866	Cu-oxidase_3
sp|O59896|LAC1_PYCCI	518	Cu-oxidase_3.aln	501	2.2e-39	140.2	7.5e-10	2e-06	31.5	433	495	415	484	385	488	0.82	3	3	0.13972055888223553	0.12162162162162163	Cu-oxidase_3
sp|P38993|FET3_YEAST	636	Cu-oxidase_3.aln	501	3.2e-39	139.7	2.9e-28	7.5e-25	92.3	76	203	38	166	28	184	0.86	1	3	0.25748502994011974	0.20125786163522014	Cu-oxidase_3
sp|P38993|FET3_YEAST	636	Cu-oxidase_3.aln	501	3.2e-39	139.7	3e-09	7.9e-06	29.5	252	448	195	427	165	434	0.72	2	3	0.46506986027944114	0.30974842767295596	Cu-oxidase_3
sp|P38993|FET3_YEAST	636	Cu-oxidase_3.aln	501	3.2e-39	139.7	1.8e-05	0.047	17.1	139	179	463	502	448	563	0.8	3	3	0.07984031936127745	0.06446540880503145	Cu-oxidase_3
sp|D4APX3|LAC1_ARTBC	633	Cu-oxidase_3.aln	501	8.2e-39	138.3	1.9e-32	5.1e-29	106.0	99	320	129	332	85	340	0.8	1	2	0.40718562874251496	0.35071090047393366	Cu-oxidase_3
sp|D4APX3|LAC1_ARTBC	633	Cu-oxidase_3.aln	501	8.2e-39	138.3	2.3e-07	0.0006	23.3	428	494	502	580	494	586	0.74	2	2	0.15768463073852296	0.10584518167456557	Cu-oxidase_3
sp|P78591|FET3_CANAX	624	Cu-oxidase_3.aln	501	9.4e-39	138.1	5.3e-29	1.4e-25	94.7	83	196	46	163	29	171	0.91	1	4	0.23552894211576847	0.18269230769230768	Cu-oxidase_3
sp|P78591|FET3_CANAX	624	Cu-oxidase_3.aln	501	9.4e-39	138.1	4.1e-06	0.011	19.2	236	324	179	265	165	281	0.83	2	4	0.17365269461077845	0.14262820512820512	Cu-oxidase_3
sp|P78591|FET3_CANAX	624	Cu-oxidase_3.aln	501	9.4e-39	138.1	1.6e-07	0.00043	23.8	417	493	396	492	373	496	0.83	3	4	0.1936127744510978	0.1233974358974359	Cu-oxidase_3
sp|P78591|FET3_CANAX	624	Cu-oxidase_3.aln	501	9.4e-39	138.1	0.00016	0.41	14.0	139	178	461	500	445	516	0.65	4	4	0.07984031936127745	0.0641025641025641	Cu-oxidase_3
sp|Q12541|LAC1_AGABI	520	Cu-oxidase_3.aln	501	1.7e-38	137.3	9.3e-26	2.4e-22	84.0	74	219	34	193	11	203	0.74	1	3	0.3193612774451098	0.28076923076923077	Cu-oxidase_3
sp|Q12541|LAC1_AGABI	520	Cu-oxidase_3.aln	501	1.7e-38	137.3	1.7e-07	0.00046	23.7	256	323	207	275	192	318	0.88	2	3	0.1377245508982036	0.13076923076923078	Cu-oxidase_3
sp|Q12541|LAC1_AGABI	520	Cu-oxidase_3.aln	501	1.7e-38	137.3	2.1e-08	5.6e-05	26.7	433	496	416	484	406	488	0.79	3	3	0.1377245508982036	0.12307692307692308	Cu-oxidase_3
sp|S8FIE4|LAC1_FOMSC	539	Cu-oxidase_3.aln	501	2.1e-38	137.0	7.4e-25	2e-21	81.0	69	196	37	175	22	185	0.81	1	3	0.2774451097804391	0.23747680890538034	Cu-oxidase_3
sp|S8FIE4|LAC1_FOMSC	539	Cu-oxidase_3.aln	501	2.1e-38	137.0	9.4e-09	2.5e-05	27.9	247	324	192	276	179	376	0.84	2	3	0.16966067864271456	0.14471243042671614	Cu-oxidase_3
sp|S8FIE4|LAC1_FOMSC	539	Cu-oxidase_3.aln	501	2.1e-38	137.0	4.3e-08	0.00011	25.7	433	494	420	488	403	493	0.76	3	3	0.1377245508982036	0.1150278293135436	Cu-oxidase_3
sp|Q99044|LAC1_TRAVI	520	Cu-oxidase_3.aln	501	4.4e-38	135.9	4.2e-20	1.1e-16	65.3	76	196	39	172	15	182	0.79	1	3	0.26746506986027946	0.2326923076923077	Cu-oxidase_3
sp|Q99044|LAC1_TRAVI	520	Cu-oxidase_3.aln	501	4.4e-38	135.9	1.3e-13	3.3e-10	43.9	237	408	182	365	174	375	0.71	2	3	0.36726546906187624	0.33076923076923076	Cu-oxidase_3
sp|Q99044|LAC1_TRAVI	520	Cu-oxidase_3.aln	501	4.4e-38	135.9	2.5e-08	6.5e-05	26.5	434	496	416	487	411	490	0.77	3	3	0.1437125748502994	0.12115384615384615	Cu-oxidase_3
sp|Q941X2|LAC3_ORYSJ	567	Cu-oxidase_3.aln	501	1e-37	134.7	9.8e-33	2.6e-29	107.0	80	335	45	289	30	305	0.8	1	2	0.48902195608782434	0.4514991181657848	Cu-oxidase_3
sp|Q941X2|LAC3_ORYSJ	567	Cu-oxidase_3.aln	501	1e-37	134.7	9e-07	0.0024	21.3	433	497	467	545	429	549	0.69	2	2	0.15768463073852296	0.1146384479717813	Cu-oxidase_3
sp|Q99056|LAC5_TRAVI	527	Cu-oxidase_3.aln	501	1.5e-37	134.2	5.2e-21	1.4e-17	68.3	72	196	37	174	26	184	0.79	1	2	0.2754491017964072	0.23719165085388993	Cu-oxidase_3
sp|Q99056|LAC5_TRAVI	527	Cu-oxidase_3.aln	501	1.5e-37	134.2	2.1e-19	5.5e-16	63.0	255	493	207	491	183	495	0.76	2	2	0.5688622754491018	0.45351043643263755	Cu-oxidase_3
sp|Q12718|LAC2_TRAVE	519	Cu-oxidase_3.aln	501	3e-37	133.2	2.2e-21	5.9e-18	69.5	76	197	38	174	23	184	0.78	1	3	0.27345309381237526	0.2350674373795761	Cu-oxidase_3
sp|Q12718|LAC2_TRAVE	519	Cu-oxidase_3.aln	501	3e-37	133.2	1.2e-11	3e-08	37.5	252	372	200	326	173	374	0.66	2	3	0.25349301397205587	0.23314065510597304	Cu-oxidase_3
sp|Q12718|LAC2_TRAVE	519	Cu-oxidase_3.aln	501	3e-37	133.2	1.1e-07	0.00029	24.3	434	495	415	485	405	490	0.78	3	3	0.14171656686626746	0.11946050096339114	Cu-oxidase_3
sp|Q70KY3|LAC1_MELAO	623	Cu-oxidase_3.aln	501	3.5e-37	132.9	2.1e-22	5.4e-19	72.9	77	217	102	246	70	256	0.8	1	4	0.2894211576846307	0.22632423756019263	Cu-oxidase_3
sp|Q70KY3|LAC1_MELAO	623	Cu-oxidase_3.aln	501	3.5e-37	132.9	7.4e-13	1.9e-09	41.4	248	322	249	329	244	336	0.82	2	4	0.16167664670658682	0.12038523274478331	Cu-oxidase_3
sp|Q70KY3|LAC1_MELAO	623	Cu-oxidase_3.aln	501	3.5e-37	132.9	0.95	2500.0	1.5	433	443	480	490	477	498	0.85	3	4	0.021956087824351298	0.01765650080256822	Cu-oxidase_3
sp|Q70KY3|LAC1_MELAO	623	Cu-oxidase_3.aln	501	3.5e-37	132.9	2.9e-06	0.0076	19.7	443	493	513	563	508	569	0.9	4	4	0.10179640718562874	0.08186195826645265	Cu-oxidase_3
sp|P06811|LAC1_NEUCR	619	Cu-oxidase_3.aln	501	3.6e-37	132.9	1.8e-23	4.7e-20	76.4	77	186	102	217	78	255	0.78	1	4	0.2315369261477046	0.1777059773828756	Cu-oxidase_3
sp|P06811|LAC1_NEUCR	619	Cu-oxidase_3.aln	501	3.6e-37	132.9	9.6e-13	2.5e-09	41.0	252	324	259	332	247	341	0.89	2	4	0.14770459081836326	0.11793214862681745	Cu-oxidase_3
sp|P06811|LAC1_NEUCR	619	Cu-oxidase_3.aln	501	3.6e-37	132.9	4.5	12000.0	-0.8	433	443	476	486	470	497	0.86	3	4	0.021956087824351298	0.017770597738287562	Cu-oxidase_3
sp|P06811|LAC1_NEUCR	619	Cu-oxidase_3.aln	501	3.6e-37	132.9	5e-05	0.13	15.6	444	494	510	560	495	565	0.86	4	4	0.10179640718562874	0.08239095315024232	Cu-oxidase_3
sp|Q8CQF6|MCO_STAES	447	Cu-oxidase_3.aln	501	4.1e-37	132.7	1.5e-20	4e-17	66.8	80	180	70	172	52	200	0.88	1	3	0.2055888223552894	0.22595078299776286	Cu-oxidase_3
sp|Q8CQF6|MCO_STAES	447	Cu-oxidase_3.aln	501	4.1e-37	132.7	3.5	9200.0	-0.4	239	300	207	265	189	296	0.63	2	3	0.11776447105788423	0.13870246085011187	Cu-oxidase_3
sp|Q8CQF6|MCO_STAES	447	Cu-oxidase_3.aln	501	4.1e-37	132.7	1e-19	2.7e-16	64.0	384	500	322	446	253	447	0.77	3	3	0.249500998003992	0.26174496644295303	Cu-oxidase_3
sp|Q6GIX3|MCO_STAAR	447	Cu-oxidase_3.aln	501	4.2e-37	132.7	1.7e-21	4.4e-18	70.0	72	180	63	172	48	198	0.85	1	3	0.21956087824351297	0.24384787472035793	Cu-oxidase_3
sp|Q6GIX3|MCO_STAAR	447	Cu-oxidase_3.aln	501	4.2e-37	132.7	2.9	7600.0	-0.1	235	279	203	243	189	290	0.76	2	3	0.08183632734530938	0.10067114093959731	Cu-oxidase_3
sp|Q6GIX3|MCO_STAAR	447	Cu-oxidase_3.aln	501	4.2e-37	132.7	4.9e-19	1.3e-15	61.8	382	500	320	446	253	447	0.76	3	3	0.25349301397205587	0.2662192393736018	Cu-oxidase_3
